username,nome,id_parlamentar,casa,source,classificacao
denisectoledo8,Denise C de Toledo,NA,NA,gps_folha,jornalistacolunista;canaisyoutube
monicafpsol,Mônica Francisco,NA,NA,gps_folha,outrospoliticos;politico
marinarossi,Submarina,NA,NA,gps_folha,jornalistacolunista
juliacgc,Julia Guimarães,NA,NA,gps_folha,jornalistacolunista
thomasvconti,Thomas Conti,NA,NA,gps_folha,comentaristaspoliticos
casaruibarbosa,Fundação Casa de Rui Barbosa,NA,NA,gps_folha,instituicoesfederais
brunoboghossian,Bruno Boghossian,NA,NA,gps_folha,jornalistacolunista
ayres_britto,Carlos Ayres Britto,NA,NA,gps_folha,comentaristaspoliticos
smaymachado1,Smay Machado,NA,NA,gps_folha,comentaristaspoliticos
alexbrfour,AlexBR 🇧🇷,NA,NA,gps_folha,comentaristaspoliticos
educardinal,Eduardo,NA,NA,gps_folha,comentaristaspoliticos
pedfig,Pedro Figueiredo,NA,NA,gps_folha,jornalistacolunista
marciofrancasp,Márcio França 40,NA,NA,gps_folha,candidatoprefeituracapital;politico
eudouglasbr,Douglas Brasil,NA,NA,gps_folha,comentaristaspoliticos
helenachagas,Helena Chagas,NA,NA,gps_folha,jornalistacolunista
tvsenado,TV Senado,NA,NA,gps_folha,instituicoesfederais
glaubermacario,Glauber Macario,NA,NA,gps_folha,jornalistacolunista
nelsonhbarbosa,Nelson Barbosa,NA,NA,gps_folha,outrospoliticos;jornalistacolunista;politico
sairdombertrand,Dom Bertrand - Oficial,NA,NA,gps_folha,comentaristaspoliticos
brunoenglerdm,Bruno Engler #B28,NA,NA,gps_folha,candidatoprefeituracapital;politico
igornatusch,Igor Natusch,NA,NA,gps_folha,jornalistacolunista
jeffs_araujo35,Jeffs,NA,NA,gps_folha,comentaristaspoliticos
cesarmaia,Cesar Maia,NA,NA,gps_folha,outrospoliticos;politico
afs_andrada,Alexandre Andrada,NA,NA,gps_folha,comentaristaspoliticos
aluizcosta,Antonio Luiz M. C. Costa,NA,NA,gps_folha,jornalistacolunista
joaoborges,joão borges,NA,NA,gps_folha,jornalistacolunista
mendoncafilho,Mendonça Filho,NA,NA,gps_folha,candidatoprefeituracapital;politico
rosa_riscala,Rosa Riscala 🖤,NA,NA,gps_folha,comentaristaspoliticos
revistaazmina,Revista AzMina,NA,NA,gps_folha,midia
cadefeministas,central feminista,NA,NA,gps_folha,comentaristaspoliticos
thalesbh38,Thales BH 🇧🇷,NA,NA,gps_folha,comentaristaspoliticos
canalccore2,caio,NA,NA,gps_folha,comentaristaspoliticos
vieneinpace,Marie Declercq,NA,NA,gps_folha,jornalistacolunista
tiamaoficial,Maíra Azevedo,NA,NA,gps_folha,comentaristaspoliticos
ratinho_jr,Ratinho Junior,NA,NA,gps_folha,governador;politico
fabiolacidral,Fabíola Cidral,NA,NA,gps_folha,jornalistacolunista
realrcoutinho,Ricardo Coutinho 40,NA,NA,gps_folha,candidatoprefeituracapital;politico
_thalesnogueira,Thales Nogueira,NA,NA,gps_folha,comentaristaspoliticos
andreawerner_,Andréa Werner,NA,NA,gps_folha,comentaristaspoliticos
annavirginia,Anna Virginia Balloussier,NA,NA,gps_folha,jornalistacolunista
boni_z,Boni #17 . ' .,NA,NA,gps_folha,comentaristaspoliticos
isapennapsol,Deputada Isa Penna,NA,NA,gps_folha,outrospoliticos;politico
da_direita,Movimento da Direita Democrática e Liberal,NA,NA,gps_folha,comentaristaspoliticos
conradohubner,Conrado Hubner,NA,NA,gps_folha,comentaristaspoliticos
rafapsoares,Rafael Soares,NA,NA,gps_folha,jornalistacolunista
jlbraga,"JL Braga, CFA",NA,NA,gps_folha,comentaristaspoliticos
gensantoscruz,General Santos Cruz,NA,NA,gps_folha,ministrosbolsonaro;politico
eumesmavivi0,Vivi...🛡⚔️🤐,NA,NA,gps_folha,comentaristaspoliticos
luciaguimaraes,Recebi R$ 89 mil do Queiroz,NA,NA,gps_folha,jornalistacolunista
josefortunati,José Fortunati 14,NA,NA,gps_folha,candidatoprefeituracapital;politico
trensurb,Trensurb S.A.,NA,NA,gps_folha,instituicoesfederais
bemvindo_ator,Bemvindo Sequeira,NA,NA,gps_folha,artistas
drunkeynesian,Drunkeynesian,NA,NA,gps_folha,comentaristaspoliticos
sergiusaugustus,Sérgio Augusto,NA,NA,gps_folha,jornalistacolunista
matiasspektor,Matias Spektor,NA,NA,gps_folha,jornalistacolunista
traumann,thomas traumann,NA,NA,gps_folha,comentaristaspoliticos
dataprev,DATAPREV,NA,NA,gps_folha,instituicoesfederais
casagrande_es,Renato Casagrande,NA,NA,gps_folha,governador;politico
julianabrizola,Juliana Brizola,NA,NA,gps_folha,candidatoprefeituracapital;politico
andreamatarazzo,Andrea Matarazzo 55,NA,NA,gps_folha,candidatoprefeituracapital;outrospoliticos;politico
pizzolatto,Pizzolatto,NA,NA,gps_folha,comentaristaspoliticos
depsanderson,Deputado Sanderson,204416,câmara,gps_folha,deputadosfederais;politico
fpabramo,Fund. Perseu Abramo,NA,NA,gps_folha,NA
mcfernandes,Maria Cristina Fernandes,NA,NA,gps_folha,jornalistacolunista
levyfidelix,Levy Fidelix,NA,NA,gps_folha,candidatoprefeituracapital;outrospoliticos;politico
lmonasterio,Leo Monasterio,NA,NA,gps_folha,comentaristaspoliticos
ricksenra,Ricardo Senra,NA,NA,gps_folha,jornalistacolunista
gurovitz,Helio Gurovitz,NA,NA,gps_folha,jornalistacolunista
emiliomoreno,Emílio Moreno,NA,NA,gps_folha,jornalistacolunista
anaclaracosta,Ana Clara Costa,NA,NA,gps_folha,jornalistacolunista
fabioclicktime,Click Time,NA,NA,gps_folha,comentaristaspoliticos
sgpresidencia,Secretaria-Geral da Presidência da República,NA,NA,gps_folha,instituicoesfederais
belamegale,Bela Megale,NA,NA,gps_folha,jornalistacolunista
felipeabal,Felipe Abal,NA,NA,gps_folha,comentaristaspoliticos
rede_18,REDE 18,NA,NA,gps_folha,partidos
omercadopopular,Instituto Mercado Popular,NA,NA,gps_folha,midia
biraiorio,🇧🇷 𝕌𝕓𝕚𝕣𝕒𝕥𝕒𝕟 𝕁𝕠𝕣𝕘𝕖 𝕀𝕠𝕣𝕚𝕠 🇮🇹,NA,NA,gps_folha,comentaristaspoliticos
lcmbarros,Luiz C. M. De Barros,NA,NA,gps_folha,comentaristaspoliticos
levantepopular,Levante (em 🏠) 🇧🇷,NA,NA,gps_folha,NA
foradoeixo,Fora do Eixo,NA,NA,gps_folha,NA
erickrianelli,Erick Rianelli,NA,NA,gps_folha,jornalistacolunista
utsch,Sérgio Utsch,NA,NA,gps_folha,jornalistacolunista
dorritharazim,Dorrit Harazim,NA,NA,gps_folha,jornalistacolunista
anagovbr,ANA Oficial,NA,NA,gps_folha,instituicoesfederais
palmaresgovbr,Fundação Cultural Palmares,NA,NA,gps_folha,instituicoesfederais
eunicio,Eunício Oliveira,NA,NA,gps_folha,outrospoliticos;politico
ancinegovbr,ANCINE,NA,NA,gps_folha,instituicoesfederais
antt_oficial,ANTT,NA,NA,gps_folha,instituicoesfederais
felipesalto,Felipe Salto,NA,NA,gps_folha,comentaristaspoliticos
pcbpartidao,PCB (Oficial),NA,NA,gps_folha,partidos
carlosmoises,Carlos Moisés,NA,NA,gps_folha,governador;politico
ccambara2,Cambara™,NA,NA,gps_folha,comentaristaspoliticos
strauss_real,S t r a u s s,NA,NA,gps_folha,comentaristaspoliticos
pimentelminas,Fernando Pimentel 1⃣3⃣,NA,NA,gps_folha,outrospoliticos;politico
asachsida,Adolfo.Sachsida,NA,NA,gps_folha,NA
thiagogdearagao,Thiago de Aragão,NA,NA,gps_folha,comentaristaspoliticos
canalmeio,Meio,NA,NA,gps_folha,midia
andrearoeirap,Aroeira 🌿🇧🇷,NA,NA,gps_folha,comentaristaspoliticos
hbjornalista,Helena Borges,NA,NA,gps_folha,jornalistacolunista
eletrobras,Eletrobras,NA,NA,gps_folha,instituicoesfederais
kelpslimarn,Kelps Lima,NA,NA,gps_folha,candidatoprefeituracapital;politico
pedrolrossi,Pedro Rossi,NA,NA,gps_folha,comentaristaspoliticos
raul_jungmann,Raul Jungmann,NA,NA,gps_folha,outrospoliticos;politico
dermagno,Magno Karl,NA,NA,gps_folha,comentaristaspoliticos
victorferreira,Victor Ferreira 🇧🇷,NA,NA,gps_folha,jornalistacolunista
nomelouco37,"Celia, a flor nativa",NA,NA,gps_folha,comentaristaspoliticos
gtinocolh,Guilherme Tinoco,NA,NA,gps_folha,comentaristaspoliticos
cbaraodeitarare,Barão de Itararé,NA,NA,gps_folha,midia
cassiagodoy,Cássia Godoy,NA,NA,gps_folha,jornalistacolunista
eliseupadilha,Eliseu Padilha,NA,NA,gps_folha,outrospoliticos;politico
ativismodesofa,Ativismo de Sofá,NA,NA,gps_folha,comentaristaspoliticos
claudferraz,Claudio Ferraz,NA,NA,gps_folha,jornalistacolunista
wrochaassis,Wilson Rocha,NA,NA,gps_folha,comentaristaspoliticos
brunocarazza,Bruno Carazza,NA,NA,gps_folha,jornalistacolunista
teresa_surita,Teresa Surita,NA,NA,gps_folha,prefeitocapitais;politico
luizfalvesjr,Luiz,NA,NA,gps_folha,comentaristaspoliticos
aassibarreto,bruxão petersoniano,NA,NA,gps_folha,comentaristaspoliticos
partidoverde,Partido Verde,NA,NA,gps_folha,partidos
vtorresfreire,vtorresfreire,NA,NA,gps_folha,jornalistacolunista
danielcara,Daniel Cara,NA,NA,gps_folha,comentaristaspoliticos
joaofellet,João Fellet,NA,NA,gps_folha,jornalistacolunista
yashagallazzi,Yasha Gallazzi,NA,NA,gps_folha,comentaristaspoliticos
guyfranco,Guy Franco,NA,NA,gps_folha,comentaristaspoliticos
sampancher,Samuel,NA,NA,gps_folha,jornalistacolunista
pedromeletti,Pedro Duran,NA,NA,gps_folha,jornalistacolunista
renato_battista,Renato Battista,NA,NA,gps_folha,comentaristaspoliticos
coalacroata,Humorista cubano,NA,NA,gps_folha,comentaristaspoliticos
viniciussexto,Vinicius Mariano,NA,NA,gps_folha,jornalistacolunista
bresserpereira,Luiz Carlos Bresser-Pereira,NA,NA,gps_folha,outrospoliticos;politico
leosiqueirabr,Leonardo Siqueira,NA,NA,gps_folha,comentaristaspoliticos
joaocapi,Capi40,NA,NA,gps_folha,candidatoprefeituracapital;politico
frases_rcampos,Frases Roberto Campos,NA,NA,gps_folha,comentaristaspoliticos
barbaralobato,Bárbara Lobato,NA,NA,gps_folha,jornalistacolunista
geanloureiro,Gean Loureiro,NA,NA,gps_folha,prefeitocapitais;candidatoprefeituracapital;politico
alonfe,Alon Feuerwerker (🏠),NA,NA,gps_folha,jornalistacolunista
vicentesantini,Vicente Santini,NA,NA,gps_folha,NA
olhar_olimpico,Demétrio Vecchioli,NA,NA,gps_folha,jornalistacolunista
linobocchini,Lino Bocchini,NA,NA,gps_folha,jornalistacolunista
anacarla_abrao,Ana Carla,NA,NA,gps_folha,jornalistacolunista
marcus_pestana,Marcus Pestana,159238,câmara,gps_folha,deputadosfederais;politico
rvitoria,Rafaela Vitoria,NA,NA,gps_folha,comentaristaspoliticos
jamesgbrasil,James S Gulbrandsen,NA,NA,gps_folha,comentaristaspoliticos
funasa,Funasa,NA,NA,gps_folha,instituicoesfederais
rafaelgreca_,Rafael Greca,NA,NA,gps_folha,prefeitocapitais;candidatoprefeituracapital;politico
serpro,Serpro (de 🏠),NA,NA,gps_folha,instituicoesfederais
miltontemer,Milton Temer,NA,NA,gps_folha,jornalistacolunista
tomfm_,Tom,NA,NA,gps_folha,comentaristaspoliticos
eymaeloficial,José Maria Eymael,NA,NA,gps_folha,candidatospresidente18;politico
moreirafranco,Moreira Franco,NA,NA,gps_folha,outrospoliticos;politico
carloslupipdt,Carlos Lupi 🇧🇷,NA,NA,gps_folha,outrospoliticos;politico
pstu,PSTU,NA,NA,gps_folha,partidos
luiziannelinspt,Luizianne Lins,178866,câmara,gps_folha,deputadosfederais;candidatoprefeituracapital;politico
luizmarinhopt,Luiz Marinho,NA,NA,gps_folha,outrospoliticos;politico
renatoroseno,Renato Roseno 50,NA,NA,gps_folha,candidatoprefeituracapital;politico
mitrombelli,Michelle Trombelli,NA,NA,gps_folha,jornalistacolunista
generonumero,Gênero e Número,NA,NA,gps_folha,midia
jose_anibal,José Aníbal,878,senado,gps_folha,senadores;politico
mlfattorelli,Mª Lucia Fattorelli,NA,NA,gps_folha,comentaristaspoliticos
23rubensbueno,Rubens Bueno,73466,câmara,gps_folha,deputadosfederais;politico
senadorpaulor,Paulo Rocha,374,senado,gps_folha,senadores;politico
andrecaramante,André Caramante,NA,NA,gps_folha,jornalistacolunista
jilmartatto,Jilmar Tatto,NA,NA,gps_folha,candidatoprefeituracapital;politico
centralsindical,Força Sindical 🇧🇷,NA,NA,gps_folha,NA
pablocapile,PabloCapile,NA,NA,gps_folha,comentaristaspoliticos
cfreitasr,Carlos de Freitas,NA,NA,gps_folha,comentaristaspoliticos
yurivs,Yuri Vieira ⚡,NA,NA,gps_folha,comentaristaspoliticos
paulouebel,Paulo Spencer Uebel,NA,NA,gps_folha,NA
passelivre_sp,Passe Livre São Paulo,NA,NA,gps_folha,NA
radar_politico_,Radar Político,NA,NA,gps_folha,midia
jorgeseif,🇧🇷 Jorge Seif Jr 🐟,NA,NA,gps_folha,NA
geraldojuliopsb,Geraldo Julio,NA,NA,gps_folha,prefeitocapitais;politico
ibaneisoficial,Ibaneis Oficial,NA,NA,gps_folha,governador;politico
dannielduque,Daniel Duque,NA,NA,gps_folha,comentaristaspoliticos
ricardoroveran,Ricardo Roveran,NA,NA,gps_folha,comentaristaspoliticos
economiasepec,SEPEC,NA,NA,gps_folha,instituicoesfederais
dcohen104,"David Cohen, CFA",NA,NA,gps_folha,comentaristaspoliticos
mpt_pgt,MPT,NA,NA,gps_folha,instituicoesfederais
alencaramatos,Eduardo Matos de Alencar,NA,NA,gps_folha,comentaristaspoliticos
renanfilho_,Renan Filho,NA,NA,gps_folha,governador;politico
mamollica,Marcos Mollica,NA,NA,gps_folha,comentaristaspoliticos
furnas,Furnas,NA,NA,gps_folha,instituicoesfederais
da_cia,Angelo,NA,NA,gps_folha,comentaristaspoliticos
russianbotbr,Peruvian MAV 🇧🇷🇭🇺,NA,NA,gps_folha,comentaristaspoliticos
toffolettocatia,Cátia Toffoletto,NA,NA,gps_folha,jornalistacolunista
paulocamara40,Paulo Câmara 40,NA,NA,gps_folha,governador;politico
ivan,Ivan,NA,NA,gps_folha,jornalistacolunista
robsonboninjor,Robson Bonin,NA,NA,gps_folha,jornalistacolunista
vortexmediabr,Vortex Media,NA,NA,gps_folha,midia
brubas,Bruna Luiza,NA,NA,gps_folha,comentaristaspoliticos
paulotafner,Paulo Tafner,NA,NA,gps_folha,comentaristaspoliticos
renanpeixoto_,Renan Brites Peixoto,NA,NA,gps_folha,jornalistacolunista
everaldo_20,Pastor Everaldo,NA,NA,gps_folha,outrospoliticos;politico
cmdocmp,Comando Militar do Planalto,NA,NA,gps_folha,instituicoesfederais
luciano_cartaxo,Luciano Cartaxo,NA,NA,gps_folha,prefeitocapitais;politico
harvardchick,Carolina Larriera,NA,NA,gps_folha,comentaristaspoliticos
joao_p_romero,João P. Romero,NA,NA,gps_folha,comentaristaspoliticos
cicerolucena,Cícero Lucena,NA,NA,gps_folha,candidatoprefeituracapital;politico
vpcrelator,Vitor Péricles,NA,NA,gps_folha,comentaristaspoliticos
wdiaspi,Wellington Dias,NA,NA,gps_folha,governador;politico
firmino_filho,Firmino Filho,NA,NA,gps_folha,prefeitocapitais;politico
duartejr_,Duarte Jr. 🔟,NA,NA,gps_folha,candidatoprefeituracapital;politico
cmdocmn1,Comando Militar do Norte,NA,NA,gps_folha,instituicoesfederais
guilherme_afif,Guilherme Afif,NA,NA,gps_folha,NA
csjt_oficial,CSJT,NA,NA,gps_folha,instituicoesfederais
alexmanente23,Alex Manente,178972,câmara,gps_folha,deputadosfederais;politico
a_mastrocinque,Mastrocinque,NA,NA,gps_folha,comentaristaspoliticos
passapalavra,Passa Palavra,NA,NA,gps_folha,midia
andregordon73,Andre Gordon,NA,NA,gps_folha,comentaristaspoliticos
manoeljunior,Manoel Junior,NA,NA,gps_folha,outrospoliticos;politico
dinho_2010,Emerson ❄️ 🇧🇷 🇺🇲,NA,NA,gps_folha,comentaristaspoliticos
prof_rosaneide,Rosa Neide,204467,câmara,gps_folha,deputadosfederais;politico
epe_brasil,EPE,NA,NA,gps_folha,instituicoesfederais
heitor_ferrer,Heitor Férrer - Oficial,NA,NA,gps_folha,candidatoprefeituracapital;politico
filipemenezes31,Filipe Eduardo,NA,NA,gps_folha,comentaristaspoliticos
gusgayer,Gustavo Gayer #27,NA,NA,gps_folha,candidatoprefeituracapital;politico
enapgovbr,Enap Brasil,NA,NA,gps_folha,instituicoesfederais
adriana_accorsi,Adriana Accorsi⭐️💃🏼,NA,NA,gps_folha,candidatoprefeituracapital;politico
rrytenband,Richard Rytenband,NA,NA,gps_folha,comentaristaspoliticos
eholandajr,Edivaldo Holanda Jr,NA,NA,gps_folha,prefeitocapitais;politico
delmartharocha,Delegada Martha Rocha 12,NA,NA,gps_folha,candidatoprefeituracapital;politico
capitaoassumcao,Capitão Assumção,NA,NA,gps_folha,candidatoprefeituracapital;politico
gioschpe,Gustavo Ioschpe (de 🏠),NA,NA,gps_folha,comentaristaspoliticos
pedro_lupion,Pedro Lupion,204395,câmara,gps_folha,deputadosfederais;politico
hermanomorais,Hermano Morais,NA,NA,gps_folha,candidatoprefeituracapital;politico
joaoderly,João Derly,NA,NA,gps_folha,candidatoprefeituracapital;politico
zemaria_pstu,Zé Maria,NA,NA,gps_folha,outrospoliticos;politico
valadarespsb,Valadares,5617,senado,gps_folha,senadores;politico
ruipalmeira,Rui Palmeira,NA,NA,gps_folha,prefeitocapitais;politico
lenildaluna,Lenilda Luna 🆙️8️⃣0️⃣,NA,NA,gps_folha,candidatoprefeituracapital;politico
lucianorezende,Luciano Rezende,NA,NA,gps_folha,prefeitocapitais;politico
stm_oficial,STM,NA,NA,gps_folha,instituicoesfederais
humorphobe,HUMORPHOBIA,NA,NA,gps_folha,midia
joao_arruda,João 15,NA,NA,gps_folha,candidatoprefeituracapital;politico
oliviasantana65,Olívia Santana,NA,NA,gps_folha,candidatoprefeituracapital;politico
cjf_oficial,Conselho da Justiça Federal - CJF,NA,NA,gps_folha,instituicoesfederais
cinthiacribeiro,Cinthia Ribeiro,NA,NA,gps_folha,prefeitocapitais;candidatoprefeituracapital;politico
auditoriacidada,Auditoria Cidadã da Dívida,NA,NA,gps_folha,comentaristaspoliticos
mangabeiraunger,Roberto Mangabeira Unger,NA,NA,gps_folha,comentaristaspoliticos
joaoazevedolins,João Azevêdo,NA,NA,gps_folha,governador;politico
nilmariomiranda,Nilmário Miranda,NA,NA,gps_folha,candidatoprefeituracapital;politico
marciomacedopt,Marcio Macedo 13,NA,NA,gps_folha,candidatoprefeituracapital;politico
marcostroyjo,Marcos Troyjo,NA,NA,gps_folha,NA
republicanos10,Republicanos10,NA,NA,gps_folha,partidos
sebastiaomelo,Sebastião Melo,NA,NA,gps_folha,candidatoprefeituracapital;politico
ptb14,PTB,NA,NA,gps_folha,partidos
bbseguros,BB Seguros,NA,NA,gps_folha,instituicoesfederais
carlosalbertofm,Beto 43,NA,NA,gps_folha,candidatoprefeituracapital;politico
joselevi,José Levi Mello do Amaral Júnior,NA,NA,gps_folha,ministrosbolsonaro;politico
profmarcivania,Profª Marcivânia,160641,câmara,gps_folha,deputadosfederais;politico
marcosdegaut,Marcos Degaut,NA,NA,gps_folha,NA
pscnacional,PSC,NA,NA,gps_folha,partidos
filipesabara,Filipe Sabará,NA,NA,gps_folha,candidatoprefeituracapital;politico
valadares_filho,Valadares Filho,NA,NA,gps_folha,candidatoprefeituracapital;politico
raonimendes,Raoni,NA,NA,gps_folha,candidatoprefeituracapital;politico
sarneyfilho,Sarney Filho,NA,NA,gps_folha,outrospoliticos;politico
soufredluz,Fred Luz,NA,NA,gps_folha,candidatoprefeituracapital;politico
valtern,Valter Nagelstein,NA,NA,gps_folha,candidatoprefeituracapital;politico
virmondes,Virmondes23,NA,NA,gps_folha,candidatoprefeituracapital;politico
paivanovo,Rodrigo Paiva,NA,NA,gps_folha,candidatoprefeituracapital;politico
bozzellajr,Bozzella,204502,câmara,gps_folha,deputadosfederais;politico
idilvanalencar,Idilvan Alencar,204533,câmara,gps_folha,deputadosfederais;politico
ppdpsd,PSD,NA,NA,gps_folha,partidos
marcelolelis,Marcelo Lelis,NA,NA,gps_folha,candidatoprefeituracapital;politico
carlosveraspt,Carlos Veras,204426,câmara,gps_folha,deputadosfederais;politico
wilsonlimaam,Wilson Lima,NA,NA,gps_folha,governador;politico
chicopreto_am,𝕮𝖍𝖎𝖈𝖔 𝕻𝖗𝖊𝖙𝖔 🇧🇷,NA,NA,gps_folha,candidatoprefeituracapital;politico
heliocosta15,Hélio Costa,204373,câmara,gps_folha,deputadosfederais;politico
goura_nataraj,Goura 12🌹,NA,NA,gps_folha,candidatoprefeituracapital;politico
valec_ferrovias,"VALEC Engenharia, Construções e Ferrovias S.A.",NA,NA,gps_folha,instituicoesfederais
miltonseligman,Milton Seligman,NA,NA,gps_folha,outrospoliticos;politico
freianastaciopt,Dep. Frei Anastácio,204393,câmara,gps_folha,deputadosfederais;politico
mello_bandeira,Eduardo Bandeira de Mello,NA,NA,gps_folha,candidatoprefeituracapital;politico
brunoreisba,Bruno Reis,NA,NA,gps_folha,candidatoprefeituracapital;politico
prefalvaro45,Álvaro Dias,NA,NA,gps_folha,prefeitocapitais;candidatoprefeituracapital;politico
irajasenador,Irajá,5385,senado,gps_folha,senadores;politico
fernandofilhope,Fernando Filho,141431,câmara,gps_folha,deputadosfederais;politico
lelocoimbra_,Lelo Coimbra,NA,NA,gps_folha,NA
imprensabnb,Banco do Nordeste,NA,NA,gps_folha,instituicoesfederais
messinaoficial,Paulo Messina,NA,NA,gps_folha,candidatoprefeituracapital;politico
gustavo_paim,Gustavo Paim 11,NA,NA,gps_folha,candidatoprefeituracapital;politico
belivaldochagas,Belivaldo Chagas,NA,NA,gps_folha,governador;politico
celiomourato,Célio Moura,204370,câmara,gps_folha,deputadosfederais;politico
funaioficial,Funai,NA,NA,gps_folha,instituicoesfederais
simplicioaraujo,Simplício Araújo,168175,câmara,gps_folha,deputadosfederais;politico
verapstu,Vera,NA,NA,gps_folha,candidatoprefeituracapital;politico
aneel_govbr,ANEEL,NA,NA,gps_folha,instituicoesfederais
fabiojuniorup,Fábio Júnior 8️⃣0️⃣❗,NA,NA,gps_folha,candidatoprefeituracapital;politico
majordenice,Major Denice,NA,NA,gps_folha,candidatoprefeituracapital;politico
antaq_oficial,ANTAQ,NA,NA,gps_folha,instituicoesfederais
marina_helou,Marina Helou,NA,NA,gps_folha,candidatoprefeituracapital;politico
joseildoramos,Joseildo,209189,câmara,gps_folha,deputadosfederais;politico
capitaoxaugusto,Capitão Augusto,178829,câmara,gps_folha,deputadosfederais;politico
hcpa_,HCPA,NA,NA,gps_folha,instituicoesfederais
odaircunhamg,Odair Cunha 🇧🇷🚩,74159,câmara,gps_folha,deputadosfederais;politico
waldezoficial,Waldez Góes,NA,NA,gps_folha,governador;politico
reinaldo45psdb,Reinaldo Azambuja,NA,NA,gps_folha,governador;politico
irisrezendem,Iris Rezende,NA,NA,gps_folha,prefeitocapitais;politico
conab_oficial,Companhia Nacional de Abastecimento - Conab,NA,NA,gps_folha,instituicoesfederais
donizetipt,Donizeti Nogueira,5637,senado,gps_folha,senadores;politico
ebserh,Ebserh,NA,NA,gps_folha,instituicoesfederais
harzheimerno,Erno Harzheim,NA,NA,gps_folha,NA
hilton_coelho,Hilton Coelho - PSOL,NA,NA,gps_folha,candidatoprefeituracapital;politico
zenaldocoutinho,Zenaldo Coutinho,NA,NA,gps_folha,prefeitocapitais;politico
dep_alinegurgel,Deputada Aline Gurgel,204353,câmara,gps_folha,deputadosfederais;politico
vinimiguel23,Vinicius Miguel,NA,NA,gps_folha,candidatoprefeituracapital;politico
majoraraujo17,Major Araújo,NA,NA,gps_folha,candidatoprefeituracapital;politico
netoevangelista,netoevangelista,NA,NA,gps_folha,candidatoprefeituracapital;politico
depgurgel,Dep. Federal Gurgel,204442,câmara,gps_folha,deputadosfederais;politico
maguitovilela15,Maguito Vilela,NA,NA,gps_folha,candidatoprefeituracapital;politico
tiagoandrino,Prefeito Tiago 40,NA,NA,gps_folha,candidatoprefeituracapital;politico
renataabreu1919,Renata Abreu,178989,câmara,gps_folha,deputadosfederais;politico
depdaniloforte,Danilo Forte,62881,câmara,gps_folha,deputadosfederais;politico
docasdorio,Companhia Docas do Rio de Janeiro,NA,NA,gps_folha,instituicoesfederais
adrianosarney,Adriano Sarney 💚,NA,NA,gps_folha,candidatoprefeituracapital;politico
curtaclecioluis,Clécio Luis,NA,NA,gps_folha,prefeitocapitais;politico
deprosanavalle,Rosana Valle,204525,câmara,gps_folha,deputadosfederais;politico
cajdacosta,Carlos Alexandre Da Costa,NA,NA,gps_folha,NA
josiel25_,Josiel Alcolumbre,NA,NA,gps_folha,candidatoprefeituracapital;politico
fabio_novo,Fábio Novo 13,NA,NA,gps_folha,candidatoprefeituracapital;politico
prof_juniorgeo,Prof. Júnior Geo 90,NA,NA,gps_folha,candidatoprefeituracapital;politico
cezarleiteofc,Cezar Leite é 28,NA,NA,gps_folha,candidatoprefeituracapital;politico
dracristinago,Dra. Cristina,NA,NA,gps_folha,candidatoprefeituracapital;politico
fservio,Fábio Sérvio,NA,NA,gps_folha,candidatoprefeituracapital;politico
anisiomaiapt,AnisioMaia13,NA,NA,gps_folha,candidatoprefeituracapital;politico
oifranklin,Prof Franklin - Prefeito 5️⃣0️⃣,NA,NA,gps_folha,candidatoprefeituracapital;politico
danielzendoacre,Daniel Zen,NA,NA,gps_folha,candidatoprefeituracapital;politico
furtado_prf,PRF Adriano Furtado,NA,NA,gps_folha,NA
prof_elson50,Elson Pereira,NA,NA,gps_folha,candidatoprefeituracapital;politico
jeisael_,Jeisael,NA,NA,gps_folha,candidatoprefeituracapital;politico
maurocarlesse,Mauro Carlesse,NA,NA,gps_folha,governador;politico
solidariedadebr,Solidariedade,NA,NA,gps_folha,partidos
marcelobluma43,Marcelo Bluma,NA,NA,gps_folha,candidatoprefeituracapital;politico
wadson_ribeiro,Wadson Ribeiro,NA,NA,gps_folha,candidatoprefeituracapital;politico
sartoprefeito12,Sarto,NA,NA,gps_folha,candidatoprefeituracapital;politico
sesai_ms,SESAI,NA,NA,gps_folha,instituicoesfederais
dryglesio,Yglésio Moyses,NA,NA,gps_folha,candidatoprefeituracapital;politico
depvaltenir,Valtenir Pereira,141552,câmara,gps_folha,deputadosfederais;politico
halpherluiggi,Halpher Luiggi Mônico Rosa 🇧🇷,NA,NA,gps_folha,candidatoprefeituracapital;politico
profmarcospt,Profº. Marcos,NA,NA,gps_folha,candidatoprefeituracapital;politico
pedrokemp,Pedro Kemp,NA,NA,gps_folha,candidatoprefeituracapital;politico
cel_armando,Deputado Coronel Armando,204376,câmara,gps_folha,deputadosfederais;politico
prtboficial,PRTB,NA,NA,gps_folha,partidos
cgteletrosul,CGT Eletrosul,NA,NA,gps_folha,instituicoesfederais
cyro16,Cyro Garcia,NA,NA,gps_folha,candidatoprefeituracapital;politico
_alexander_br,Alexander Brasil,NA,NA,gps_folha,candidatoprefeituracapital;politico
gastaodvieira,Gastão Vieira,74200,câmara,gps_folha,deputadosfederais;politico
namychequer,Namy Chequer,NA,NA,gps_folha,candidatoprefeituracapital;politico
merlongsolano,Merlong Solano,188097,câmara,gps_folha,deputadosfederais;politico
ricardonicolau,Ricardo Nicolau 5️⃣5️⃣,NA,NA,gps_folha,candidatoprefeituracapital;politico
