id_tweet,username,text,date,url,reply_count,retweet_count,like_count,quote_count,mentions
1404998991973130243,katiaabreu,FHC: “ ter medo é péssimo”,2021-06-16T03:07:17Z,https://twitter.com/KatiaAbreu/status/1404998991973130243,178,1,41,3,
1404998751048155139,katiaabreu,FHC: “ cometeu-se um erro no Brasil ao televisionar as sessões do STF”,2021-06-16T03:06:20Z,https://twitter.com/KatiaAbreu/status/1404998751048155139,72,16,255,4,
1404998307647266820,katiaabreu,FHC:” não gosto do impeachment. Sou institucional. Melhor esperar outra eleição.”,2021-06-16T03:04:34Z,https://twitter.com/KatiaAbreu/status/1404998307647266820,52,3,104,6,
1404998001878351872,katiaabreu,FHC: “ nos governos precisa de gente que valorize a liberdade”,2021-06-16T03:03:21Z,https://twitter.com/KatiaAbreu/status/1404998001878351872,10,1,26,0,
1404997773330690048,katiaabreu,FHC: “ os militares são normais e não vejo riscos”,2021-06-16T03:02:27Z,https://twitter.com/KatiaAbreu/status/1404997773330690048,10,4,31,1,
1404997377807822852,katiaabreu,@andrearoeirap Eu sei. Não quero destruir cavernas pois também são importantes para o turismo da região. Mas temos que terminar de asfaltar os 8 Km. O que fazer? Tem que dar e ter solução.,2021-06-16T03:00:53Z,https://twitter.com/KatiaAbreu/status/1404997377807822852,0,0,3,0,andrearoeirap
1404996913892581379,katiaabreu,Roberto DAvila é uma simpatia.,2021-06-16T02:59:02Z,https://twitter.com/KatiaAbreu/status/1404996913892581379,7,1,23,0,
1404996694417281024,katiaabreu,FHC muito lúcido e com memória invejável aos 90 anos. Gosto muito dele. Deixou grande legado.,2021-06-16T02:58:10Z,https://twitter.com/KatiaAbreu/status/1404996694417281024,25,5,205,2,
1404995357629718528,katiaabreu,"FHC : “Lula nunca foi vermelho, de esquerda. É um democrata”",2021-06-16T02:52:51Z,https://twitter.com/KatiaAbreu/status/1404995357629718528,422,118,1563,40,
1404994841583497218,katiaabreu,FHC: “conversar com todo mundo é civilidade”,2021-06-16T02:50:48Z,https://twitter.com/KatiaAbreu/status/1404994841583497218,7,5,67,0,
1404994255555280898,katiaabreu,FHC: “a cadeira de presidente da república é cheia de espinhos”,2021-06-16T02:48:28Z,https://twitter.com/KatiaAbreu/status/1404994255555280898,11,1,36,0,
1404994040479858690,katiaabreu,FHC: “ polarização leva ao isolamento. Tem que conversar”,2021-06-16T02:47:37Z,https://twitter.com/KatiaAbreu/status/1404994040479858690,3,2,33,0,
1404993482910056451,katiaabreu,FHC: “o Brasil naturalizou a pobreza”,2021-06-16T02:45:24Z,https://twitter.com/KatiaAbreu/status/1404993482910056451,2,2,48,2,
1404993168416952323,katiaabreu,FHC: “ presidência da república é destino.”,2021-06-16T02:44:09Z,https://twitter.com/KatiaAbreu/status/1404993168416952323,6,1,29,0,
1404992888233148418,katiaabreu,FHC: “as pessoas precisam gostar do seu momento.”,2021-06-16T02:43:02Z,https://twitter.com/KatiaAbreu/status/1404992888233148418,5,0,33,1,
1404992450297487365,katiaabreu,FHC agora na Globonewus sendo entrevistado por Roberto DAvila. Muito boa!,2021-06-16T02:41:18Z,https://twitter.com/KatiaAbreu/status/1404992450297487365,19,7,78,0,
1404077297070706693,katiaabreu,https://t.co/2ZcV5TwLVX,2021-06-13T14:04:48Z,https://twitter.com/KatiaAbreu/status/1404077297070706693,22,1,21,0,
1404070453631664141,katiaabreu,Esta data também marca que metade do ano se foi. Vamos fazer seus pedidos de casório! Homens e mulheres tem o direito! https://t.co/K0jz7Vgn8R,2021-06-13T13:37:37Z,https://twitter.com/KatiaAbreu/status/1404070453631664141,12,9,99,0,
1404063982193893376,katiaabreu,https://t.co/nXEQmHMGNV,2021-06-13T13:11:54Z,https://twitter.com/KatiaAbreu/status/1404063982193893376,5,4,61,0,
1403679110816317442,katiaabreu,https://t.co/q9ezWU2Fr8 ESTA É UMA ÓTIMA NOTÍCIA PARA O BRASIL. PARABÉNS AO CHANCELER FRANÇA.,2021-06-12T11:42:33Z,https://twitter.com/KatiaAbreu/status/1403679110816317442,15,0,53,0,
1403023166209921029,katiaabreu,Votarei contra o PL 5.595/ 20. Volta as aulas só depois de toda escola vacinada. Segurança total.,2021-06-10T16:16:04Z,https://twitter.com/KatiaAbreu/status/1403023166209921029,545,259,3078,48,
1402938809998790658,katiaabreu,https://t.co/sROqpNtjG6 EQUIVOCO NA CITAÇÃO E PEDIDO DE DESCULPAS.,2021-06-10T10:40:52Z,https://twitter.com/KatiaAbreu/status/1402938809998790658,61,2,83,2,
1402686192609632263,katiaabreu,Comunicado relevante https://t.co/cXpIszh7Ig,2021-06-09T17:57:03Z,https://twitter.com/KatiaAbreu/status/1402686192609632263,25,11,139,1,
1402685929165406211,katiaabreu,Há 24 horas a cidade de NewYork não contabiliza mortes por Covid. Graças a Deus. Parabéns pelo trabalho eficiente. É assim que o Brasil tem que seguir. Dizer adeus a Covid e não aos nossos entes queridos.,2021-06-09T17:56:00Z,https://twitter.com/KatiaAbreu/status/1402685929165406211,85,39,638,3,
1401584878244843521,katiaabreu,@afonsoborges @gilbertogil Show ! Parabéns!,2021-06-06T17:00:49Z,https://twitter.com/KatiaAbreu/status/1401584878244843521,1,0,2,0,afonsoborges;gilbertogil
1401584590637121543,katiaabreu,@IVG2909 A meta é chegar a 30% de mulheres no topo da carreira até o 1° semestre de 2022. O equilíbrio é saudável em todos os sentidos. São sinais alvissareiros de civilidade.,2021-06-06T16:59:41Z,https://twitter.com/KatiaAbreu/status/1401584590637121543,9,2,44,1,IVG2909
1401583349349638145,katiaabreu,@IVG2909 Tudo será diferente nestes 2 anos à frente da CRE. Tenho um acordo com o Chanceler de priorizarmos o equilíbrio de genero.,2021-06-06T16:54:45Z,https://twitter.com/KatiaAbreu/status/1401583349349638145,2,0,35,0,IVG2909
1401582482923872261,katiaabreu,https://t.co/fkufvGzOM4 Solicitei ao Chanceler França o equilíbrio de gênero nos postos importantes no mundo. Temos um acordo firme nessa direção.,2021-06-06T16:51:18Z,https://twitter.com/KatiaAbreu/status/1401582482923872261,32,7,143,3,
1401167596146376707,katiaabreu,https://t.co/8kDAHixXUo,2021-06-05T13:22:42Z,https://twitter.com/KatiaAbreu/status/1401167596146376707,19,2,53,1,
1401154802042687491,katiaabreu,"Neste Dia do Meio Ambiente, enviei um comunicado para diversos países reiterando que o povo brasileiro não concorda com a postura do governo Bolsonaro e do ministro do Meio Ambiente Ricardo Salles em relação ao desmatamento. Assista! https://t.co/3dzDmx0ZEq",2021-06-05T12:31:51Z,https://twitter.com/KatiaAbreu/status/1401154802042687491,1161,45,492,60,
1401133866476355590,katiaabreu,Bom dia a todos! https://t.co/YIMT3emcbG,2021-06-05T11:08:40Z,https://twitter.com/KatiaAbreu/status/1401133866476355590,71,18,338,33,
1400288078263205900,katiaabreu,Olha aí gente! https://t.co/sQs7bjjJqt,2021-06-03T03:07:48Z,https://twitter.com/KatiaAbreu/status/1400288078263205900,67,10,228,11,
1400287839024205832,katiaabreu,https://t.co/m0nBBIgK5C IGUAL CLOROQUINA. SERVE PRA TANTA COISA.,2021-06-03T03:06:51Z,https://twitter.com/KatiaAbreu/status/1400287839024205832,14,1,42,1,
1400287482122539015,katiaabreu,Cloroquina do tempo antigo. Meu tempo. Tinha que tomar debaixo de chicote. Leiam a bula pelo amor de Deus! https://t.co/exbgmCB2qn,2021-06-03T03:05:26Z,https://twitter.com/KatiaAbreu/status/1400287482122539015,115,34,646,14,
1399807963091582983,katiaabreu,"CoronaVac: “Vitória da ciência“, diz Butantan após chancela da OMS. Parabéns Butantan e parabéns a China. https://t.co/tgMVzyFTIH",2021-06-01T19:20:00Z,https://twitter.com/KatiaAbreu/status/1399807963091582983,85,21,319,4,
1399806971629510657,katiaabreu,CPI da Covid: Nise nega ter indicado alteração de bula da cloroquina. “Agora virou foi duelo da Cloroquina contra a ciência.” Eu https://t.co/uOu1W8JloF,2021-06-01T19:16:03Z,https://twitter.com/KatiaAbreu/status/1399806971629510657,24,6,88,0,
1399556915747868677,katiaabreu,Só aceito campeonato da vacina. Diga não a outro foco. Vacina é foco único.,2021-06-01T02:42:25Z,https://twitter.com/KatiaAbreu/status/1399556915747868677,251,226,2508,18,
1399556606250135556,katiaabreu,"Se Argentina e Chile recusaram a Copa América , porque nós vamos aceitar com quase 500.000 mortos? Será que o Neymar vai correr pro abraço com a alegria de sempre? Não vai não. Não venha Neymar.",2021-06-01T02:41:12Z,https://twitter.com/KatiaAbreu/status/1399556606250135556,98,41,555,8,
1399511436351660045,katiaabreu,@andyprincipe Sua mãe é novinha? Há outra opção pra não ficar velhinho querido. Vc pode gostar,2021-05-31T23:41:42Z,https://twitter.com/KatiaAbreu/status/1399511436351660045,0,0,1,0,andyprincipe
1399510897152905217,katiaabreu,@LUIZBOR85085881 Palhaço é vc que quer distrair o povo com Copa América.,2021-05-31T23:39:34Z,https://twitter.com/KatiaAbreu/status/1399510897152905217,1,0,1,0,LUIZBOR85085881
1399509650215682055,katiaabreu,Argentina recusou exatamente por causa da Covid. Estamos entrando numa 3ª onda e o povo quer fazer copa América.,2021-05-31T23:34:36Z,https://twitter.com/KatiaAbreu/status/1399509650215682055,972,68,1062,40,
1399490998078746625,katiaabreu,"Copa América ou Copa do Negacionismo? Comemorar o que gente? Seleção dos entubados, do luto, do choro. Faça me o favor. Seria um tapa na cara das famílias das vítimas. Quero o campeonato da vacina! Dessa eu sou parceira e aplaudo. Vou pedir convocação do Pres.da CBF.",2021-05-31T22:20:29Z,https://twitter.com/KatiaAbreu/status/1399490998078746625,1789,262,2171,98,
1398626565676802049,katiaabreu,@saritacoelho A verdade dói não é????,2021-05-29T13:05:33Z,https://twitter.com/KatiaAbreu/status/1398626565676802049,14,0,10,0,saritacoelho
1398105552287375365,katiaabreu,Eu nunca tinha visto um vitorioso  dizer qua as eleições foram fraudadas. Já vi derrotados fazerem isso. A situação tá de vaca não conhecer bezerro.,2021-05-28T02:35:13Z,https://twitter.com/KatiaAbreu/status/1398105552287375365,1417,499,6516,113,
1398101771034181632,katiaabreu,"Eu só queria entender: Aqui o voto eletrônico estão dizendo que tem fraude e nos EUA que o voto é impresso, acusaram também de fraude. Qual é a boa então gente? Me diz aí pelo amor de Deus!",2021-05-28T02:20:12Z,https://twitter.com/KatiaAbreu/status/1398101771034181632,5189,2918,39694,1233,
1397272736892915714,katiaabreu,"Precisamos transformar o Brasil em um polo produtor de vacinas. Para isso, trabalhamos por uma parceria com a farmacêutica estatal chinesa Sinopharm. #Vacinasim #VacinaParaTodos",2021-05-25T19:25:55Z,https://twitter.com/KatiaAbreu/status/1397272736892915714,37,6,222,3,
1397272735190069248,katiaabreu,"É sempre produtivo dialogar com o embaixador da China no Brasil, @WanmingYang, um homem muito civilizado e ponderado. Em nossa reunião de hoje, falamos sobre a produção de vacinas chinesas em solo brasileiro. https://t.co/3UBUqT5PbJ",2021-05-25T19:25:54Z,https://twitter.com/KatiaAbreu/status/1397272735190069248,126,23,489,7,WanmingYang
1396234919593000962,katiaabreu,"Fofinho demais gente! Não falta inventar mais nada, tenho certeza. https://t.co/n6hHPtPVKI",2021-05-22T22:42:00Z,https://twitter.com/KatiaAbreu/status/1396234919593000962,57,7,485,8,
1395846355822731268,katiaabreu,"Acabo de sair de uma visita na ABIN muito produtiva. Alguns ainda imaginam que ali a função é fazer arapongagem. Puro preconceito e falta de conhecimento a respeito da competência técnica desta agência que pode ajudar o Brasil em várias áreas,como por exemplo,o comércio exterior.",2021-05-21T20:57:59Z,https://twitter.com/KatiaAbreu/status/1395846355822731268,90,12,259,8,
1395545988195041284,katiaabreu,https://t.co/TLAuzkM0q2,2021-05-21T01:04:26Z,https://twitter.com/KatiaAbreu/status/1395545988195041284,175,78,1471,43,
1395431434156969986,katiaabreu,@larmrni Vou repassar o posto para Salles.,2021-05-20T17:29:14Z,https://twitter.com/KatiaAbreu/status/1395431434156969986,2,2,6,0,larmrni
1395429679130157056,katiaabreu,O Brasil e o mundo esperam uma boa notícia na área ambiental há muito tempo e a melhor notícia que poderíamos ter nas próximas horas seria a saída de Ricardo Salles do ministério. Tenho esperança.,2021-05-20T17:22:15Z,https://twitter.com/KatiaAbreu/status/1395429679130157056,1206,159,2083,105,
1395221504405688322,katiaabreu,Revendo Paulo Gustavo.Não sei se dou gargalhadas ou se choro.,2021-05-20T03:35:03Z,https://twitter.com/KatiaAbreu/status/1395221504405688322,329,25,1512,18,
1395056802371358729,katiaabreu,Governo é intimado para explicar divergência de 4.680 doses de vacina contra covid-19 https://t.co/LcEVMLMBVe (Tocantins pede socorro),2021-05-19T16:40:35Z,https://twitter.com/KatiaAbreu/status/1395056802371358729,108,4,133,2,
1394744232284409859,katiaabreu,"@PauloVieiraReal Obrigado. Fiz meu trabalho. Ele que nunca fez o dele. Aparecer aqui enrolando desse jeito é muito desaforo. Somos do Tocantins, e aqui a gente pisa quente! https://t.co/o3RDhGCJFc",2021-05-18T19:58:32Z,https://twitter.com/KatiaAbreu/status/1394744232284409859,9,5,99,0,PauloVieiraReal
1394730328296730629,katiaabreu,"Hoje estamos implorando por vacinas na porta de quem ontem foi atacado pelo ex-chanceler. Esse é o saldo da gestão desastrosa de Ernesto Araújo, um negacionista compulsivo que levou nossa diplomacia ao naufrágio. https://t.co/0AvkXaBxDU",2021-05-18T19:03:17Z,https://twitter.com/KatiaAbreu/status/1394730328296730629,1411,754,5487,222,
1394720861379235840,katiaabreu,"SR. “ERNESTOMINION”, COM SUA DUPLA PERSONALIDADE, APROVEITOU MINHA AUSÊNCIA PARA ME ATACAR PELAS COSTAS COM A REPETIÇÃO DE UMA CALUNIA.  TÍPICO DOS FRACOS E COVARDES.  AGORA É A HORA DA VERDADE.”",2021-05-18T18:25:40Z,https://twitter.com/KatiaAbreu/status/1394720861379235840,1913,1146,11895,1064,
1394642387503288332,katiaabreu,Estou agora na CPI da Covid 19. Falarei hoje em nome da bancada feminina. Hoje participação do Ernesto Araujo demitido do Itamaraty por falta de eficiência.,2021-05-18T13:13:51Z,https://twitter.com/KatiaAbreu/status/1394642387503288332,2297,721,21279,598,
1394633762361782274,katiaabreu,"Bom dia! Todos ligados na TV Senado? Estou chegando à CPI da Covid, para ouvir o ex-ministro de Relações Exteriores Ernesto Araújo. https://t.co/1BcWcQXSvn",2021-05-18T12:39:34Z,https://twitter.com/KatiaAbreu/status/1394633762361782274,1099,333,6270,1115,
1394044706334679043,katiaabreu,“Morre jovem aquele que os deuses amam.” Vai com Deus anjo guerreiro! Grande Bruno Covas.,2021-05-16T21:38:52Z,https://twitter.com/KatiaAbreu/status/1394044706334679043,28,11,579,6,
1385374530437357569,katiaabreu,“ Humanidade é guardiã da natureza.” Papa Francisco,2021-04-22T23:26:41Z,https://twitter.com/KatiaAbreu/status/1385374530437357569,14,2,78,0,
1393404414816366592,katiaabreu,"Bruno Covas piora, é sedado e quadro é irreversível, diz hospital. ESTE RAPAZ É UM GUERREIRO. Tem meu respeito e admiração. Força!  https://t.co/tayhIuV4cB",2021-05-15T03:14:35Z,https://twitter.com/KatiaAbreu/status/1393404414816366592,17,5,487,0,
1392849748462288908,katiaabreu,Inclusive meu AMIGO João Carlos. Poderia ter sido salvo se tivesse vacinado.,2021-05-13T14:30:32Z,https://twitter.com/KatiaAbreu/status/1392849748462288908,39,4,152,2,
1392849171271634944,katiaabreu,@ricardojgomes Caro seguidor teremos que fazer faxina em outros lugares. Principalmente naqueles que deixaram 500.000 pessoas morrem.,2021-05-13T14:28:14Z,https://twitter.com/KatiaAbreu/status/1392849171271634944,19,1,70,1,ricardojgomes
1392848605699059716,katiaabreu,"Meu querido amigo, irmão João Carlos prefeito de Dois Irmãos -TO acaba de falecer de Covid em SP. Mais de 50 dias na UTI lutando contra esta maldita doença. Perco mais um amigo de 20 anos de luta. Meu coração está sangrando. Custo a crer.",2021-05-13T14:26:00Z,https://twitter.com/KatiaAbreu/status/1392848605699059716,20,1,175,2,
1391765046842249218,katiaabreu,"Confiram meu artigo hoje no Estadão sobre a diplomacia brasileira, que precisa voltar a ser voz uma voz ativa pautada por moderação e consenso. https://t.co/WBTlEjW4Yb",2021-05-10T14:40:19Z,https://twitter.com/KatiaAbreu/status/1391765046842249218,141,3,45,7,
1390495390638747650,katiaabreu,"Recebi hoje no plenário virtual do senado o Min.Relaçoes Exteriores França. Discutimos sobre vacinas, meio ambiente e comercio. https://t.co/RoJC3U8glG",2021-05-07T02:35:09Z,https://twitter.com/KatiaAbreu/status/1390495390638747650,52,5,154,3,
1390188187490963457,katiaabreu,Ex-aluna da rede pública tocantinense faz doutorado na Inglaterra e fala mais de 6 idiomas https://t.co/hWfFDIeh1T 👏👏👏👏👏👏👏👏👏,2021-05-06T06:14:27Z,https://twitter.com/KatiaAbreu/status/1390188187490963457,19,4,90,1,
1389548638318235652,katiaabreu,Número de mortes entre enfermeiros despenca no Brasil depois de vacinação contra a Covid-19 - 03/05/2021 - Mônica Bergamo - Folha https://t.co/VhX03vwRoJ,2021-05-04T11:53:06Z,https://twitter.com/KatiaAbreu/status/1389548638318235652,10,4,63,1,
1387840325314613248,katiaabreu,É c/profunda dor no coração que hoje registramos 400.000 mortes por COVID-19. Tantas vidas perdidas abala as estruturas.Meu forte abraço solidário a todas as pessoas atingidas por esta tragédia que poderia ter sido em grande parte evitada. Povo brasileiro não merece tamanha dor.,2021-04-29T18:44:53Z,https://twitter.com/KatiaAbreu/status/1387840325314613248,48,6,101,3,
1387766734329892879,katiaabreu,"Estou agora presidindo na Comissão de Relações Exteriores audiência pública com o Ministro da Defesa, general Walter Souza Braga Netto, e os chefes das três Forças Armadas. Você pode acompanhar e mandar perguntas pelo link abaixo: https://t.co/TbI2icvjqZ",2021-04-29T13:52:27Z,https://twitter.com/KatiaAbreu/status/1387766734329892879,21,6,51,1,
1387765901441839117,katiaabreu,"Minha proposta (PL 1539/2021) é antecipar para 2025 a meta de redução de 43% das emissões de gases de efeito estufa e o fim do desmatamento ilegal. A proposta que o presidente brasileiro apresentou à Cúpula do Clima, na semana passada, prevê tais metas apenas para 2030.",2021-04-29T13:49:09Z,https://twitter.com/KatiaAbreu/status/1387765901441839117,6,0,18,0,
1387765899642511369,katiaabreu,"Como presidente da Comissão de Relações Exteriores e Defesa Nacional do Senado, apresentei também ao general, que preside o Conselho Nacional da Amazônia Legal, meu projeto de lei que antecipa as metas de redução do desmatamento no Brasil.",2021-04-29T13:49:08Z,https://twitter.com/KatiaAbreu/status/1387765899642511369,5,0,13,0,
1387765897465585669,katiaabreu,"Tive uma ótima reunião com o VP Hamilton Mourão ontem. Destaquei as oportunidades comerciais para o Brasil durante próxima reunião da Comissão Sino-Brasileira de Alto Nível de Concertação e Cooperação (COSBAN), prevista para o segundo semestre deste ano. https://t.co/9owVmZ7S27",2021-04-29T13:49:08Z,https://twitter.com/KatiaAbreu/status/1387765897465585669,14,0,26,0,
1387182088932282368,katiaabreu,"Repudio o preconceito contra qualquer país, pois não aceito preconceito contra o meu!",2021-04-27T23:09:17Z,https://twitter.com/KatiaAbreu/status/1387182088932282368,47,3,160,2,
1387182087204220930,katiaabreu,"Palavras ao vento e totalmente desnecessárias. Só atrapalham o país. Antes de atacar a vacina chinesa, o ministro deveria se lembrar que 80% das doses aplicadas no Brasil são da China. https://t.co/0ERBhscAKk",2021-04-27T23:09:16Z,https://twitter.com/KatiaAbreu/status/1387182087204220930,108,18,266,7,
1386891460721655810,katiaabreu,https://t.co/z7NZ1Q9zXD,2021-04-27T03:54:26Z,https://twitter.com/KatiaAbreu/status/1386891460721655810,7,5,34,2,
1386822463116414982,katiaabreu,"Hoje um juiz processado por suspeita de furtar a assoc. de juízes pra pagar contas pessoais, deu liminar pra impedir que o sen. Renan seja relator da CPI. Será que esse juiz é terrivelmente evangélico e alimenta esperanças? Só pode.",2021-04-26T23:20:15Z,https://twitter.com/KatiaAbreu/status/1386822463116414982,491,371,2126,98,
1386629825230741504,katiaabreu,https://t.co/knEzd4l2CQ,2021-04-26T10:34:47Z,https://twitter.com/KatiaAbreu/status/1386629825230741504,3,0,15,0,
1386475497937309699,katiaabreu,https://t.co/S60a9cfkPK BRASIL NÃO RECEBEU NEM UMA PALAVRA DE APOIO. Só ISOLAMENTO.,2021-04-26T00:21:32Z,https://twitter.com/KatiaAbreu/status/1386475497937309699,54,11,111,8,
1386321671989125123,katiaabreu,UE fechará maior acordo mundial de vacinas com a Pfizer. (Enquanto os países pobres continuam excluídos da vacinação em massa. 81% das vacinas foram p/os países ricos.) https://t.co/ucw5CY2fYF,2021-04-25T14:10:17Z,https://twitter.com/KatiaAbreu/status/1386321671989125123,16,4,50,0,
1385998468800520192,katiaabreu,Vamos à luta mulheres ! PR Bolsonaro anunciou que irá vetar nossa lei que penaliza empresa que pagar salário inferior às mulheres na mesma função. https://t.co/ceTz5xBeV6,2021-04-24T16:46:00Z,https://twitter.com/KatiaAbreu/status/1385998468800520192,59,18,146,6,
1385782239854829568,katiaabreu,https://t.co/6AxrdAdKHD,2021-04-24T02:26:47Z,https://twitter.com/KatiaAbreu/status/1385782239854829568,19,63,444,0,
1385763047269183502,katiaabreu,"Por mais doses contra a Covid-19, Kátia Abreu recorre à Aliança Global para Vacinas    https://t.co/r6wcVH15t6",2021-04-24T01:10:31Z,https://twitter.com/KatiaAbreu/status/1385763047269183502,14,2,44,1,
1385682046018805761,katiaabreu,"No Brasil, a disparidade salarial entre homens e mulheres que exercem a mesma função, com o mesmo desempenho, é de 25%. Não podemos mais tolerar isso! #PL130SancionaPresidente",2021-04-23T19:48:39Z,https://twitter.com/KatiaAbreu/status/1385682046018805761,4,0,27,1,
1385682042474663936,katiaabreu,"No caso de veto ao projeto que aumenta a multa contra empresas que praticam discriminação salarial contra trabalhadoras, não tenho dúvida de que o Congresso Nacional restabelecerá a justiça às mulheres e derrubará o veto. #PL130SancionaPresidente https://t.co/wWW5ORd4u2",2021-04-23T19:48:38Z,https://twitter.com/KatiaAbreu/status/1385682042474663936,14,3,29,2,
1385361168651456525,katiaabreu,Isto protege o meio ambiente e vai gerar milhares de empregos e renda aos brasileiros. “Quem chega primeiro bebe água limpa” dizia minha sabia avó.,2021-04-22T22:33:36Z,https://twitter.com/KatiaAbreu/status/1385361168651456525,8,5,43,1,
1385361166843645955,katiaabreu,"Se o Brasil atingir a meta de redução de desmatamento antes de 2030 (em 2025), significará mais acesso a mercados e atração de bilhões de dólares em investimentos diretos.",2021-04-22T22:33:35Z,https://twitter.com/KatiaAbreu/status/1385361166843645955,27,11,114,4,
1384963690341060612,katiaabreu,Meu amigo Iuraro Karajas https://t.co/4EckWTATQI,2021-04-21T20:14:09Z,https://twitter.com/KatiaAbreu/status/1384963690341060612,16,8,167,4,
1384661873304510468,katiaabreu,https://t.co/CS2yuFJaeQ ABSURDO DOS ABSURDOS!,2021-04-21T00:14:51Z,https://twitter.com/KatiaAbreu/status/1384661873304510468,26,1,24,1,
1384279203734908930,katiaabreu,https://t.co/9fcHXsoOnu TRABALHO DO SENADO DANDO RESULTADOS. Diplomacia parlamentar,2021-04-19T22:54:15Z,https://twitter.com/KatiaAbreu/status/1384279203734908930,26,4,64,1,
1384203879970004992,katiaabreu,"*Brasil passa Estados Unidos em mortos por milhão na pandemia de covid-19*  _Em 1º de janeiro de 2021, o Brasil era o 21º nesse ranking. Hoje, ocupa a 12ª posição (EUA estão em 13º lugar)_  https://t.co/AbUqOFZkwJ  via *@Poder360*",2021-04-19T17:54:56Z,https://twitter.com/KatiaAbreu/status/1384203879970004992,22,0,22,0,
1383886292908351491,katiaabreu,Justiça aos servidores mais mal pagos do país. https://t.co/PGDMPOtAAn,2021-04-18T20:52:58Z,https://twitter.com/KatiaAbreu/status/1383886292908351491,119,71,362,26,
1383816568505700355,katiaabreu,Bancada pede também à ANTT suspensão do edital de concessão da BR-153 em defesa do equilíbrio nos prazos de obras em GO e TO @colunadoct https://t.co/jPjp4S5ztO,2021-04-18T16:15:54Z,https://twitter.com/KatiaAbreu/status/1383816568505700355,5,0,9,1,colunadoct
1383816284777836547,katiaabreu,"Caro Chanceler França, Aceite meus cumprimentos pelo seu aniversário.  Desejo- lhe paz, saúde e sabedoria. Abs Katia Abreu",2021-04-18T16:14:47Z,https://twitter.com/KatiaAbreu/status/1383816284777836547,12,1,80,1,
1383620841414402048,katiaabreu,https://t.co/G2HtHedsyi,2021-04-18T03:18:09Z,https://twitter.com/KatiaAbreu/status/1383620841414402048,22,3,54,1,
1383418644349157379,katiaabreu,"Apoiarei o PL que institui o piso salarial do Técnico de Enfermagem. Pior salário hoje do serviço público brasileiro. No TO maioria  ganha menos de R$ 2.000,00.",2021-04-17T13:54:42Z,https://twitter.com/KatiaAbreu/status/1383418644349157379,25,16,190,6,
1383413197277777924,katiaabreu,ONU anuncia antecipação de 4 mi doses de vacina contra Covid ao Brasil https://t.co/9fcHXsoOnu,2021-04-17T13:33:03Z,https://twitter.com/KatiaAbreu/status/1383413197277777924,8,2,30,1,
1383164976853090304,katiaabreu,https://t.co/p4YlfzoKpi https://t.co/8Pm201nhxe,2021-04-16T21:06:43Z,https://twitter.com/KatiaAbreu/status/1383164976853090304,13,4,19,0,
1382721017169260547,katiaabreu,#MaisBrasilNoMundo #AcordoMercosulUE #RatificaMercosulUE https://t.co/jV35lEueMc,2021-04-15T15:42:34Z,https://twitter.com/KatiaAbreu/status/1382721017169260547,23,1,21,1,
1382455540912128003,katiaabreu,"Amanhã participarei de live para debater as perspectivas para implementação do acordo Mercosul-União Europeia. O evento, organizado pelo @CNI_br, contará também com representantes do governo federal e do setor produtivo. #MaisBrasilNoMundo #AcordoMercosulUE #RatificaMercosulUE https://t.co/KP3B6rL2eA",2021-04-14T22:07:40Z,https://twitter.com/KatiaAbreu/status/1382455540912128003,21,1,21,2,CNI_br
1382178592994562054,katiaabreu,Nos dias atuais quem usa máscara é mocinho e sem máscara é o bandido.,2021-04-14T03:47:10Z,https://twitter.com/KatiaAbreu/status/1382178592994562054,276,72,887,34,
1382177447278473216,katiaabreu,@jhcordeiro Eu sugiro que todos que são a favor de aglomeração assine um documento abrindo mão dos serviços do SUS e Planos de Saúde se for contaminado pela Covid. Só poderá contar com tratamento particular. Pagar tudo do próprio bolso.,2021-04-14T03:42:37Z,https://twitter.com/KatiaAbreu/status/1382177447278473216,9,0,2,0,jhcordeiro
1382175967548948483,katiaabreu,"Pr. Bolsonaro suplico que nos ajude adotando as medidas sanitárias. Você é o servidor n°1 do país. Seria um grande exemplo para os brasileiros. Se as vacinas são poucas , estas medidas custam muito pouco. Te suplico de joelhos se for preciso que mude de atitude. Salve vidas.",2021-04-14T03:36:44Z,https://twitter.com/KatiaAbreu/status/1382175967548948483,4152,255,3224,263,
1382173367357296641,katiaabreu,"A França proibiu voos do Brasil. Ato aplaudido no parlamento francês. Muito duro pra nós. Somente nós poderemos superar esta tragédia: usando máscara, higiene das mãos e distanciamento físico.E o governo providenciando vacinas.",2021-04-14T03:26:24Z,https://twitter.com/KatiaAbreu/status/1382173367357296641,1200,31,463,40,
1382084367116341249,katiaabreu,"A política do “arma para todos” levou um tiro no peito, pelo único artefato que a democracia oferece contra excessos e radicalizações: a Constituição. Parabéns Min. Rosa Weber",2021-04-13T21:32:45Z,https://twitter.com/KatiaAbreu/status/1382084367116341249,717,76,964,34,
1381314727335362565,katiaabreu,Missas sem público: padre diz que é coisa de 'esquerdistas vagabundos’TEMOS QUE CRIAR UM SANATÓRIO PARA ESSE NOVO TIPO DE DOENÇA MENTAL : OS IRRESPONSÁVEIS.   https://t.co/PPq9nr8dUm,2021-04-11T18:34:29Z,https://twitter.com/KatiaAbreu/status/1381314727335362565,301,20,194,23,
