id_proposicao,interesse_slug,interesse_nome,temas_nome,temas_slug,sigla,casa,casa_origem
03a5c52dd859ff191cbfab33e3e382e9,congresso-remoto,Congresso Remoto,Outros,outros,PL 1500/2020,camara,camara
e22b1e1f747f28f6a03d7a187e584fe2,congresso-remoto,Congresso Remoto,Outros,outros,MPV 978/2020,camara,camara
e22b1e1f747f28f6a03d7a187e584fe2,congresso-remoto,Congresso Remoto,Outros,outros,MPV 978/2020,senado,camara
f2ae4fae11dc113b9ab55152e334038f,congresso-remoto,Congresso Remoto,Outros,outros,PL 2184/2020,camara,camara
232e083cb474e24cb5204b2b8eb15247,congresso-remoto,Congresso Remoto,Outros,outros,PL 3090/2020,camara,camara
968d906126ef2b412e15e4d2a46bd341,congresso-remoto,Congresso Remoto,Outros,outros,PL 941/2020,camara,camara
6cedbb455fdd32fca718eeb9dca7e4b4,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,MPV 955/2020,senado,camara
6cedbb455fdd32fca718eeb9dca7e4b4,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,MPV 955/2020,camara,camara
59395430d1408b6f8ce925a5c21b6a75,congresso-remoto,Congresso Remoto,Outros,outros,PL 3488/2020,camara,camara
5175aa16260ec51c9638958b632adcb3,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PEC 391/2017,camara,nan
3e864aa85af84e9424e1dc53434b6b4d,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2835/2020,camara,camara
c70f48eb6674a64d3f579cc0cadfb9a4,congresso-remoto,Congresso Remoto,Outros,outros,PL 2172/2020,camara,camara
6cf4f39efbfb0b89383af1943b26eb6b,congresso-remoto,Congresso Remoto,Outros,outros,PL 645/2020,camara,camara
556ae3e5173a9d96003aa16281c44f69,congresso-remoto,Congresso Remoto,Outros,outros,PLS 436/2018,senado,senado
f4fb6e16db2224236ea591e12f036a3e,congresso-remoto,Congresso Remoto,Outros,outros,PL 1903/2020,camara,camara
b01ac60ee5bcbb5eb36e0bde06e348bc,congresso-remoto,Congresso Remoto,Outros,outros,PL 1555/2020,camara,camara
d6c595f9a992fc387ecc442b9932691d,congresso-remoto,Congresso Remoto,Outros,outros,PL 2335/2020,camara,camara
44b48c825a876c2f4fcbb1d93bb6d49d,congresso-remoto,Congresso Remoto,Outros,outros,PL 1283/2020,camara,camara
33e1a59affa611c20f31c729c4d26366,congresso-remoto,Congresso Remoto,Outros,outros,PL 1101/2020,camara,camara
2c804dd3d9aa6cc5fc434f3cdbf2d943,congresso-remoto,Congresso Remoto,Outros,outros,MPV 982/2020,senado,camara
2c804dd3d9aa6cc5fc434f3cdbf2d943,congresso-remoto,Congresso Remoto,Outros,outros,MPV 982/2020,camara,camara
f236e211d1f86fb8afdf373d77a9c71c,congresso-remoto,Congresso Remoto,Outros,outros,PL 4752/2019,camara,camara
e4aad2327720ccbf7c8250365a1b16ff,congresso-remoto,Congresso Remoto,Outros,outros,PDL 310/2020,camara,camara
b81c2e2dca7a3b65597f15fcd29e4f65,congresso-remoto,Congresso Remoto,Direitos humanos,direitos-humanos,PL 3930/2020,camara,camara
564a6e676579427e8012651bae1ea3dd,congresso-remoto,Congresso Remoto,Outros,outros,PL 1496/2020,camara,camara
5bac63e76ffeab7049afbabb9354c53b,congresso-remoto,Congresso Remoto,Outros,outros,PEC 133/2015,senado,senado
5bac63e76ffeab7049afbabb9354c53b,congresso-remoto,Congresso Remoto,Outros,outros,PEC 200/2016,camara,nan
ff8b79509cb21c060b52a97fd4a10930,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2550/2020,camara,camara
be1147b8b7c577d27417b52a857358b1,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,PL 2280/2020,camara,camara
be1147b8b7c577d27417b52a857358b1,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2280/2020,camara,camara
2857aea803e6efbc57dc84eb50764bc6,congresso-remoto,Congresso Remoto,Outros,outros,PL 658/2020,camara,camara
18d9baf55b0b66ac76ad1eb14164cf04,congresso-remoto,Congresso Remoto,Outros,outros,PL 628/2020,camara,camara
a627bb69f7536fb659585a9853b2f845,congresso-remoto,Congresso Remoto,Outros,outros,PL 1982/2020,camara,camara
f81738dd631c975db8b9f6816658b2b6,congresso-remoto,Congresso Remoto,Outros,outros,PL 1268/2020,camara,camara
b5e4311d58efc78450865cadf4c4a3b5,congresso-remoto,Congresso Remoto,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,PL 7578/2017,camara,camara
3c733e0c6299f5c2d644ab5ed4828ec4,congresso-remoto,Congresso Remoto,Outros,outros,MPV 969/2020,camara,camara
3c733e0c6299f5c2d644ab5ed4828ec4,congresso-remoto,Congresso Remoto,Outros,outros,MPV 969/2020,senado,camara
6ad71ca6f0ceab2147846ced2efa11c9,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 4232/2020,camara,camara
faa8fbf53028d26067be8ac2ac1621b7,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 3554/2020,camara,camara
faa8fbf53028d26067be8ac2ac1621b7,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,PL 3554/2020,camara,camara
953186be4e0c615ffe5643bc5bfa7b1e,congresso-remoto,Congresso Remoto,Outros,outros,PL 2348/2020,camara,camara
2b084b40680b87ebc5aa92b5385c71ec,congresso-remoto,Congresso Remoto,Outros,outros,PLP 137/2020,camara,camara
72d942c4382ced86cf908fe246f40147,congresso-remoto,Congresso Remoto,Outros,outros,PL 1967/2020,camara,camara
62faf10bca22df6a9cd4e3339fa392a4,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2559/2020,camara,camara
62faf10bca22df6a9cd4e3339fa392a4,congresso-remoto,Congresso Remoto,Segurança Pública,seguranca-publica,PL 2559/2020,camara,camara
e7017bc39c5f3b08faf3b23d1c37d0e8,congresso-remoto,Congresso Remoto,Outros,outros,PL 1677/2020,camara,camara
71c2f165d449bab7e2a7897559f31b9c,congresso-remoto,Congresso Remoto,Outros,outros,MPV 991/2020,senado,camara
71c2f165d449bab7e2a7897559f31b9c,congresso-remoto,Congresso Remoto,Outros,outros,MPV 991/2020,camara,camara
4d14ff2f04b9e33797cb46ff044179d5,congresso-remoto,Congresso Remoto,Outros,outros,PL 900/2020,camara,camara
3491abb5948fdc2c933f33ce3122dbd0,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2779/2020,camara,camara
3491abb5948fdc2c933f33ce3122dbd0,congresso-remoto,Congresso Remoto,Educação,educacao,PL 2779/2020,camara,camara
4d1e63b36bc0554e8df53866ca08e113,congresso-remoto,Congresso Remoto,Outros,outros,PL 714/2020,camara,camara
1ebaa95e786a018aec8954f5bf7077f1,congresso-remoto,Congresso Remoto,Outros,outros,PL 2281/2020,camara,camara
d5d1a579ad8a7733803d6a477c34f121,congresso-remoto,Congresso Remoto,Outros,outros,MPV 961/2020,camara,camara
d5d1a579ad8a7733803d6a477c34f121,congresso-remoto,Congresso Remoto,Outros,outros,MPV 961/2020,senado,camara
3708a0fb65453380e5591b581033d35f,congresso-remoto,Congresso Remoto,Outros,outros,PL 3887/2020,camara,camara
9473c4bdefe4d91ee8f64723084d8e05,congresso-remoto,Congresso Remoto,Outros,outros,PL 1651/2020,camara,camara
5dd79958352dd27b9c1f88310450431c,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 3144/2020,camara,camara
42b8d7f59ca670799b318898ef506f32,congresso-remoto,Congresso Remoto,Outros,outros,PL 3265/2020,camara,camara
d658ba500108671edef3dbe354b1ccab,congresso-remoto,Congresso Remoto,Outros,outros,PL 2198/2020,camara,camara
97db1a4488de376d4e38c05db6c010f8,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 3515/2020,camara,camara
97db1a4488de376d4e38c05db6c010f8,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,PL 3515/2020,camara,camara
839efb5ccbc112355b45f39b904e6dcb,congresso-remoto,Congresso Remoto,Outros,outros,PL 3650/2020,camara,camara
f37f7f8ecd6e777d58cdd01f22a6030f,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 3210/2020,camara,camara
e0483d4d439edf144ac8cb14cf496bf1,congresso-remoto,Congresso Remoto,Outros,outros,MPV 985/2020,camara,camara
e0483d4d439edf144ac8cb14cf496bf1,congresso-remoto,Congresso Remoto,Outros,outros,MPV 985/2020,senado,camara
57da6949221d50910df414997642c8c4,congresso-remoto,Congresso Remoto,Outros,outros,PL 1141/2020,camara,camara
360cc6fb27de6b1b69762a1083c6b816,congresso-remoto,Congresso Remoto,Outros,outros,PL 2960/2020,camara,camara
274a5ffbe703df05a77cba3ca1b48d0d,congresso-remoto,Congresso Remoto,Outros,outros,PL 4085/2020,camara,camara
4e15e1e9b9e09e6b354192c468f43549,congresso-remoto,Congresso Remoto,Outros,outros,PL 1583/2020,camara,camara
72c3aef0c910f81179996f98bb8c95ef,congresso-remoto,Congresso Remoto,Outros,outros,PL 2362/2020,camara,camara
1434e6c2a75e7f094dcdff676b61c30d,congresso-remoto,Congresso Remoto,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,PL 6539/2019,senado,senado
96ca45c05b195f690ca3b4b44ff888da,congresso-remoto,Congresso Remoto,Outros,outros,PL 2070/2020,camara,camara
5664e9e2b885133b20168b4842bf9281,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 3905/2020,camara,camara
5664e9e2b885133b20168b4842bf9281,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,PL 3905/2020,camara,camara
c6e37463baec7cb5875e70ff76a883bd,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PEC 30/2020,senado,senado
811e9a7c8975e7edfcf9f0dbee83d981,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 3131/2020,camara,camara
b9068c25615734e86ce728c69fd2cf94,congresso-remoto,Congresso Remoto,Outros,outros,PL 1813/2020,camara,camara
916b05c344936c7a0490c2995ebc115c,congresso-remoto,Congresso Remoto,Outros,outros,PL 2080/2020,camara,camara
848f3dfdd137a3510ae32b60c8b19c23,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 1744/2020,camara,camara
848f3dfdd137a3510ae32b60c8b19c23,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,PL 1744/2020,camara,camara
f1af89995a2a6dedc8e583d577bc9276,congresso-remoto,Congresso Remoto,Outros,outros,MPV 949/2020,camara,camara
f1af89995a2a6dedc8e583d577bc9276,congresso-remoto,Congresso Remoto,Outros,outros,MPV 949/2020,senado,camara
09cb2ab4ce1640dac7bdd00c9d3ac3d9,congresso-remoto,Congresso Remoto,Outros,outros,PL 2762/2020,camara,camara
7adea2b2fca3e6c9a341906d218e53ad,congresso-remoto,Congresso Remoto,Outros,outros,PL 1892/2020,camara,camara
c1c70166fcb5a5d866939da035224055,congresso-remoto,Congresso Remoto,Outros,outros,PL 2394/2020,camara,camara
0abc27ed12e0b55914f8081f29e1dadd,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2783/2020,camara,camara
0abc27ed12e0b55914f8081f29e1dadd,congresso-remoto,Congresso Remoto,Educação,educacao,PL 2783/2020,camara,camara
d8b37d4c8cd77ddfc86fa8225b4a2535,congresso-remoto,Congresso Remoto,Outros,outros,PDL 319/2020,camara,camara
cf4ccb869f69d017e735cd1c65d394c6,congresso-remoto,Congresso Remoto,Outros,outros,PL 1553/2020,camara,camara
0ce3875f857ba2244559639440563080,congresso-remoto,Congresso Remoto,Outros,outros,MPV 966/2020,camara,camara
0ce3875f857ba2244559639440563080,congresso-remoto,Congresso Remoto,Outros,outros,MPV 966/2020,senado,camara
4628d5f73312ee879ed458498c5c6ec0,congresso-remoto,Congresso Remoto,Outros,outros,PL 3170/2020,camara,camara
8a71bd8c3ffb51631ef4d5429fc30844,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2761/2020,camara,camara
8a71bd8c3ffb51631ef4d5429fc30844,congresso-remoto,Congresso Remoto,Educação,educacao,PL 2761/2020,camara,camara
2acfc18d8cfc78135c05afcbee1a9922,congresso-remoto,Congresso Remoto,Outros,outros,PL 1868/2020,camara,camara
1daf3d58be348277eecf99a1ca8f9f56,congresso-remoto,Congresso Remoto,Outros,outros,PL 10070/2018,camara,camara
e400f1f5f27d804050a4da32ecf2ed15,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,PL 3932/2020,camara,camara
e400f1f5f27d804050a4da32ecf2ed15,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 3932/2020,camara,camara
6d783234bbd9435b69b225714b04b030,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PDL 218/2020,senado,senado
6d783234bbd9435b69b225714b04b030,congresso-remoto,Congresso Remoto,Educação,educacao,PDL 218/2020,senado,senado
bf906e4e69a3f0864cf079fc194eed1b,congresso-remoto,Congresso Remoto,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,PL 3729/2004,camara,camara
e087a128b8355eb9cacbd934f657ee2b,congresso-remoto,Congresso Remoto,Outros,outros,PL 1888/2020,camara,camara
42e70fca0c0af824038feb0bd9d91beb,congresso-remoto,Congresso Remoto,Outros,outros,PL 2798/2020,camara,camara
690e4f9baf01f30ba207f2b0c496f627,congresso-remoto,Congresso Remoto,Outros,outros,PL 1249/2020,camara,camara
57d5d6c9ab4f5b2b5743eecac9ed426d,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 1904/2020,camara,camara
4ffc0908ac523706511a2557ba7add44,congresso-remoto,Congresso Remoto,Outros,outros,PL 1182/2020,camara,camara
7454e20f884bc6af888ca4cc58ce2194,congresso-remoto,Congresso Remoto,Outros,outros,PL 1754/2020,camara,camara
4a28c4bdcc33cda0021e80766e9c04d3,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 3384/2020,camara,camara
7c754ff2d742e92d3405f1832bea3cd6,congresso-remoto,Congresso Remoto,Outros,outros,PL 2250/2020,camara,camara
2cfef5d3dac8b6770cd78e4ada4e71e7,congresso-remoto,Congresso Remoto,Trabalho decente,trabalho-decente,PL 4382/2020,camara,camara
b37cb0bcc90da4930e8c49668bf2caf2,congresso-remoto,Congresso Remoto,Outros,outros,MPV 925/2020,camara,camara
b37cb0bcc90da4930e8c49668bf2caf2,congresso-remoto,Congresso Remoto,Outros,outros,MPV 925/2020,senado,camara
578e1330c41b76a1acd73725a0bd547a,congresso-remoto,Congresso Remoto,Outros,outros,PL 1434/2020,camara,camara
f14428c128dd059d6ed898cbf8be3dbe,congresso-remoto,Congresso Remoto,Outros,outros,PL 5740/2016,camara,camara
b150405d4f738dcb7e18febfa5b30409,congresso-remoto,Congresso Remoto,Outros,outros,PL 2809/2020,camara,camara
7872e0b131ef579268363af5cc377cc4,congresso-remoto,Congresso Remoto,Outros,outros,PL 1990/2020,camara,camara
390f87806fd6c6c14e11b1bc55334f1b,congresso-remoto,Congresso Remoto,Outros,outros,PL 2338/2020,camara,camara
16431d7a9f3e2ab42488d99b91d07cdb,congresso-remoto,Congresso Remoto,Outros,outros,PL 1409/2020,camara,camara
b0ceafc127cd211c3e90c39d88420219,congresso-remoto,Congresso Remoto,Outros,outros,MPV 945/2020,camara,camara
b0ceafc127cd211c3e90c39d88420219,congresso-remoto,Congresso Remoto,Outros,outros,MPV 945/2020,senado,camara
add988823c1157052eabc9a6d595c58d,congresso-remoto,Congresso Remoto,Outros,outros,PL 676/2020,camara,camara
6083bcf41dfec99a822e37bc640d2a06,congresso-remoto,Congresso Remoto,Outros,outros,MPV 950/2020,senado,camara
6083bcf41dfec99a822e37bc640d2a06,congresso-remoto,Congresso Remoto,Outros,outros,MPV 950/2020,camara,camara
d25d0167b08f43a21f3a0ddc9aaab0c5,congresso-remoto,Congresso Remoto,Outros,outros,PL 1911/2020,camara,camara
3873f174d0a89f04379955c58ed03e55,congresso-remoto,Congresso Remoto,Outros,outros,PL 2292/2020,camara,camara
7b66e187d508b9940394c0856a8f19b6,congresso-remoto,Congresso Remoto,Outros,outros,PL 957/2020,camara,camara
442db560efbe70d32f0a8982fa90dac5,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2623/2020,camara,camara
442db560efbe70d32f0a8982fa90dac5,congresso-remoto,Congresso Remoto,Educação,educacao,PL 2623/2020,camara,camara
5af016a3e9d7b708ded414a81084870a,congresso-remoto,Congresso Remoto,Outros,outros,PL 1791/2020,camara,camara
4d7a4255484b2fedc93fbb0526415d8a,congresso-remoto,Congresso Remoto,Outros,outros,PL 2605/2020,camara,camara
353789166b9a38339234931bcd6c35ca,congresso-remoto,Congresso Remoto,Outros,outros,PL 787/2020,camara,camara
cd5509fda935920ad75c1e1a1c0695a9,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2283/2020,camara,camara
c8cf881bf50fd6287a536aaf464c0bd5,congresso-remoto,Congresso Remoto,Outros,outros,MPV 988/2020,senado,camara
c8cf881bf50fd6287a536aaf464c0bd5,congresso-remoto,Congresso Remoto,Outros,outros,MPV 988/2020,camara,camara
9943b36b4e9f00ce624e523193c4680a,congresso-remoto,Congresso Remoto,Outros,outros,PL 1765/2020,camara,camara
7f622b17a6478422cb15a9f00c3e9287,congresso-remoto,Congresso Remoto,Outros,outros,PL 5266/2019,camara,camara
1ce3cfa6963831194d49adb46cc96952,congresso-remoto,Congresso Remoto,Outros,outros,MPV 933/2020,camara,camara
1ce3cfa6963831194d49adb46cc96952,congresso-remoto,Congresso Remoto,Outros,outros,MPV 933/2020,senado,camara
bc68ebfe9b8a371617b519da303e61f4,congresso-remoto,Congresso Remoto,Outros,outros,PL 1282/2020,senado,senado
bc68ebfe9b8a371617b519da303e61f4,congresso-remoto,Congresso Remoto,Outros,outros,PL 1282/2020,camara,nan
55c8fbfdd0f5403a018aeda002af1624,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 3699/2020,camara,camara
22deaf763c7c0eb920a90b9cd3da463e,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2736/2020,camara,camara
22deaf763c7c0eb920a90b9cd3da463e,congresso-remoto,Congresso Remoto,Educação,educacao,PL 2736/2020,camara,camara
74267f0f8399b4992fc7159a9adef7fc,congresso-remoto,Congresso Remoto,Outros,outros,PL 2501/2020,camara,camara
8106f8bb45ca42d6aac72a51102df0e9,congresso-remoto,Congresso Remoto,Outros,outros,PL 1747/2020,camara,camara
abb6a68697397acd026a7334524144c2,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 2076/2020,camara,camara
ec91f098cf1f5c453b0f55c047bd5f63,congresso-remoto,Congresso Remoto,Outros,outros,PL 615/2020,camara,camara
62186064d9fd9108fc4fb35da768738e,congresso-remoto,Congresso Remoto,Outros,outros,PL 1241/2020,camara,camara
f11cbc363d206e4e8af8f64f771a519d,congresso-remoto,Congresso Remoto,Outros,outros,MPV 977/2020,senado,camara
f11cbc363d206e4e8af8f64f771a519d,congresso-remoto,Congresso Remoto,Outros,outros,MPV 977/2020,camara,camara
d24d71859c8cb4b0e07fe703030728fb,congresso-remoto,Congresso Remoto,Outros,outros,PL 1955/2020,camara,camara
c92c80e074f10551869e6c579bb1bb94,congresso-remoto,Congresso Remoto,Outros,outros,PL 976/2020,camara,camara
74dec0526f3704bed779c182c7f2a359,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2945/2020,camara,camara
95e0ebb320a29ccd476dc92add424f49,congresso-remoto,Congresso Remoto,Outros,outros,PL 999/2020,camara,camara
9e8fb7e6a0190de22808b6b4c77e5f62,congresso-remoto,Congresso Remoto,Outros,outros,PL 1460/2020,camara,camara
b3ac81553b831580081dcc6b699df885,congresso-remoto,Congresso Remoto,Outros,outros,PL 3067/2020,camara,camara
27801502fe8b57eb8c5a318fcfe79d57,congresso-remoto,Congresso Remoto,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,PL 3715/2020,camara,camara
f296ede794b8aecc8fad916bb3c64565,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 3171/2020,camara,camara
d26f352fef06c4f1c63600e89c9f7935,congresso-remoto,Congresso Remoto,Outros,outros,PL 459/2015,camara,camara
afc1b6b3de679e56bccdedb225dce0cb,congresso-remoto,Congresso Remoto,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,PDC 1154/2018,camara,nan
e3521cc574af3f19a717ccbe678cf352,congresso-remoto,Congresso Remoto,Outros,outros,PL 995/2020,camara,camara
cb2eb692482c42fdabfae767fe68609e,congresso-remoto,Congresso Remoto,Outros,outros,PL 3668/2020,camara,camara
6b6620471155f2b9b074ac2d1c3ba540,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 3505/2020,camara,camara
ef6b8c0893dfd9a3c3e1c32a3bb7ed45,congresso-remoto,Congresso Remoto,Outros,outros,PL 2502/2020,camara,camara
b86f22331b78e60f8f1c4c7ae7e7a37b,congresso-remoto,Congresso Remoto,Outros,outros,PL 2331/2020,camara,camara
5bf54b9c29564f063dc084d0a6ebf138,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 603/2020,camara,camara
5bf54b9c29564f063dc084d0a6ebf138,congresso-remoto,Congresso Remoto,Segurança Pública,seguranca-publica,PL 603/2020,camara,camara
68040b63c6c4c870f0b0f2c5475516f7,congresso-remoto,Congresso Remoto,Outros,outros,PL 744/2020,camara,camara
3f98fe0fd259f0decf7402366394972c,congresso-remoto,Congresso Remoto,Outros,outros,PL 2401/2019,camara,camara
e0fb28a9c1cffe9cfb6abb280536f380,congresso-remoto,Congresso Remoto,Outros,outros,PL 797/2020,camara,camara
163de04ed290511d49e6d6cdb09d89d5,congresso-remoto,Congresso Remoto,Outros,outros,PL 1159/2020,camara,camara
b2ae56cdec6ed79aced0fc616298d073,congresso-remoto,Congresso Remoto,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,PL 3337/2019,camara,camara
99322057d665d20633cbd0d401de297c,congresso-remoto,Congresso Remoto,Outros,outros,PLS 4/2018,senado,senado
afb0a832c0c9920c9430af64a2e59904,congresso-remoto,Congresso Remoto,Outros,outros,MPV 964/2020,senado,camara
afb0a832c0c9920c9430af64a2e59904,congresso-remoto,Congresso Remoto,Outros,outros,MPV 964/2020,camara,camara
4ab5573f0dadc63f660f104e9bdbae99,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,MPV 968/2020,camara,camara
4ab5573f0dadc63f660f104e9bdbae99,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,MPV 968/2020,senado,camara
0d9fd8d375707f7b4bd08ae2ed4e1283,congresso-remoto,Congresso Remoto,Outros,outros,PL 1781/2020,camara,camara
ed3478e28cbdaec0b0cd04cb47a0c528,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PDL 178/2020,camara,camara
0dac48909818f4d8b5c832ffe366d45d,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PDL 168/2020,camara,camara
5a7c98cbe272e1fa0b3e4fff8e0aa043,congresso-remoto,Congresso Remoto,Outros,outros,MPV 974/2020,camara,camara
5a7c98cbe272e1fa0b3e4fff8e0aa043,congresso-remoto,Congresso Remoto,Outros,outros,MPV 974/2020,senado,camara
7a9508af5c5a98a2a3bd0976b6548cff,congresso-remoto,Congresso Remoto,Outros,outros,PL 1083/2020,camara,camara
5ac71ca76c82bea4d93ffcc82a7339ad,congresso-remoto,Congresso Remoto,Outros,outros,PL 1269/2020,camara,camara
e8bbcb3d7b531841875ed6a9ee5eb384,congresso-remoto,Congresso Remoto,Outros,outros,PL 2493/2020,camara,camara
afd344bac886162275b6e8530db6f9d8,congresso-remoto,Congresso Remoto,Outros,outros,PL 2337/2020,camara,camara
954bc0cbda8d37f7013d7530777a49a7,congresso-remoto,Congresso Remoto,Outros,outros,PL 2838/2020,senado,senado
1bc2466959107dd5a13fd523afd2ffa3,congresso-remoto,Congresso Remoto,Outros,outros,MPV 996/2020,camara,camara
1bc2466959107dd5a13fd523afd2ffa3,congresso-remoto,Congresso Remoto,Outros,outros,MPV 996/2020,senado,camara
e26dbf99b430ad4057c77cbf5ae1bf76,congresso-remoto,Congresso Remoto,Outros,outros,PL 1312/2020,camara,camara
775cd76a074d5ef570934ac0e72288c9,congresso-remoto,Congresso Remoto,Outros,outros,PL 6160/2019,camara,camara
28cb52b7b0bfd82744445d319ea2d215,congresso-remoto,Congresso Remoto,Outros,outros,PL 2824/2020,camara,camara
2d3f7dcbde06c0a4f88f04216b0d4967,congresso-remoto,Congresso Remoto,Outros,outros,MPV 942/2020,camara,camara
2d3f7dcbde06c0a4f88f04216b0d4967,congresso-remoto,Congresso Remoto,Outros,outros,MPV 942/2020,senado,camara
ac6cc4cf73c7696d8657a1baf7367894,congresso-remoto,Congresso Remoto,Outros,outros,PL 892/2020,camara,camara
4bbcdef7ae27fe8a1dde58998e256313,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 3209/2020,camara,camara
431ea4ea34cd3310631fc94eecedbd59,congresso-remoto,Congresso Remoto,Outros,outros,PL 1864/2020,camara,camara
ebee2b6b39cb39d04b3668ee4177987b,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 1673/2020,camara,camara
5e50d9aa64d52594ea44b8708c2f607b,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 1622/2020,camara,camara
5e50d9aa64d52594ea44b8708c2f607b,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 1622/2020,camara,camara
5e50d9aa64d52594ea44b8708c2f607b,congresso-remoto,Congresso Remoto,Migração e Refúgio,migracao-e-refugio,PL 1622/2020,camara,camara
77e7c44a9b6e0bd3b3cdb80c2bb5241c,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PDL 173/2020,camara,camara
0b2fe98e1c53afbfd2c776bfc91f27c3,congresso-remoto,Congresso Remoto,Outros,outros,PL 1148/2020,camara,camara
faa28548a976b41a6261f64b7d3e931c,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 2630/2020,senado,senado
faa28548a976b41a6261f64b7d3e931c,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 2630/2020,camara,nan
870f208aac3f2ab198e962849fca98ad,congresso-remoto,Congresso Remoto,"Viação, Transporte e Mobilidade","viacao,-transporte-e-mobilidade",PL 2163/2003,camara,camara
0bbd26eba72478c506ccef3f6be66b2d,congresso-remoto,Congresso Remoto,Outros,outros,PLP 36/2019,camara,camara
e630fd9d042f35b2a688b9a907ac66e3,congresso-remoto,Congresso Remoto,Outros,outros,PL 1558/2020,camara,camara
e0c50cfb097ef9953e6b0150f45c2afc,congresso-remoto,Congresso Remoto,Outros,outros,PEC 45/2019,camara,camara
0047793473c84bd1a1624be14afcde63,congresso-remoto,Congresso Remoto,Outros,outros,PL 945/2020,camara,camara
fe9670b5ebda2fceed61c709a6806d71,congresso-remoto,Congresso Remoto,Outros,outros,PLN 25/2020,senado,camara
e0f732e1056b4dba632d8f5ebbc1cb0b,congresso-remoto,Congresso Remoto,Outros,outros,PL 824/2020,camara,camara
eeccb0875b3a84cf4211502b334a4316,congresso-remoto,Congresso Remoto,Outros,outros,MPV 927/2020,senado,camara
eeccb0875b3a84cf4211502b334a4316,congresso-remoto,Congresso Remoto,Outros,outros,MPV 927/2020,camara,camara
