id_proposicao_leggo,id_tema
e0c50cfb097ef9953e6b0150f45c2afc,44
e0c50cfb097ef9953e6b0150f45c2afc,42
e0c50cfb097ef9953e6b0150f45c2afc,41
e0e28b787b7e0e9475833309d95287a4,42
e43c6dc324fca3d3fb622a05673e11ba,41
e5b4f99521a5c96aca828427c96d5dd2,42
ecc1f74ac11be28def1b71f8ecc923c2,41
f236c97a3f7521120687802a7d3108a2,41
f3ee4cfa99d227097bf9272d7e15248f,42
f4e8cdbcdeb42d540b96249ca27b8801,42
f7efd1fcb665df58ddb44dbc0e086268,41
ff03ef17c26444027c3de79d8564b1c8,41
cb4dfdd19944f8336113e352be425ec9,12
a15794103ec907bff5203b55d40e9d90,2
a2d93c7fdbab434f7bac6b54d120230d,45
b650e5140f01498f1332c47ac776fec8,12
30bb6fa01ba986158b7ce6f7189cf6c4,2
30bb6fa01ba986158b7ce6f7189cf6c4,45
f7d205b4017845d8024fb48741e3017a,45
d887f8c37f86dba6b0a168b7fe45722c,2
6fba0b249a9fe6d366d096368e79044d,2
6fba0b249a9fe6d366d096368e79044d,12
6fba0b249a9fe6d366d096368e79044d,45
7ca2ef6011062fe131eb3b72d77ae2ad,45
50814e8655ae505add5a0fff2684c232,2
50814e8655ae505add5a0fff2684c232,45
1434700d9e1a8269ed7fae9367ebfbce,12
4e421954c24dbd0bcb0f8610af731cfb,45
6fa731db64f2947e57ad8d44c1a42cb4,12
322aa76d26ec13a5f495950e63614f6f,12
1226765226ed9c36d5bcf9e55f631264,45
659fb8d260231dc5f5a5b119abad355e,12
3ac613e01d37c08397d406366139e0f5,45
c184fbad17d44c5c9a2cabedf29915b0,2
fd1a2c4a4c6b51086188c96d0c5dc00c,45
d6f1deea307f66ff554255683ead563c,47
d6f1deea307f66ff554255683ead563c,45
2c851acf06bf91c37d50e86a45d52f2c,2
2c851acf06bf91c37d50e86a45d52f2c,45
c4f063f6de49899936f4e7df1738f356,2
ef3d56850958500ee8a258bb95dcdcdf,2
ef3d56850958500ee8a258bb95dcdcdf,45
2969e6a30383edfcf4404cd05e4732a0,2
2969e6a30383edfcf4404cd05e4732a0,45
ff52538881f532de88300eab9a77af63,5
ff52538881f532de88300eab9a77af63,45
677b6082a1618251bcd423f02feba0b1,2
5391a19b326fafffc4eb334f928317e6,45
a5f6f13e7701b8507ba833f4c484c946,2
655c8b3ad0aeeca44b034ef385a82045,45
25debcc918f691a380c93b690dd19b5f,2
95f5452790487e84325663209042fb21,2
95f5452790487e84325663209042fb21,50
95f5452790487e84325663209042fb21,45
4ccc7721ecee2ddd4e4b9a8ea86890a6,2
4ccc7721ecee2ddd4e4b9a8ea86890a6,45
e0c9bc58069b14b0132c42c4d8d85c52,2
260494408c9f37871aa7e426b3c75521,45
a9ef61b859bce2089927b035ff2cad47,45
61616c4c0c0b16fc35cd7b89a3130fad,2
61616c4c0c0b16fc35cd7b89a3130fad,45
a0969669146ec261de8c8eaae311a417,47
a0969669146ec261de8c8eaae311a417,45
2b6ad3ec46cec809bc8c74855a054dbe,5
4d54f7878f3c60613f3f0dc5170bef5e,2
0caa466e90733e74d6a32029e9821642,2
0caa466e90733e74d6a32029e9821642,47
0caa466e90733e74d6a32029e9821642,50
0caa466e90733e74d6a32029e9821642,45
a2c678e1987cad995a930b3e98224b12,5
a2c678e1987cad995a930b3e98224b12,45
00c5835e82ce024a14a4866d04cf049f,2
12ee35e239ee51e489642a156bf7f577,12
a10ac08680f6a235b8767a10a446cd85,2
99455cb2b2c021807a29bc01da6136ec,2
99455cb2b2c021807a29bc01da6136ec,12
99455cb2b2c021807a29bc01da6136ec,45
faf84ebe7b1db46cce91b2b6b15a8bf9,2
fd11513d3f494d8bad5b930d17f7cc01,2
fd11513d3f494d8bad5b930d17f7cc01,45
a2c5a25791f4073187a95ab659bcfef5,45
594301e98c031c4e21c73e738dc01074,2
594301e98c031c4e21c73e738dc01074,45
3c9c6f8459ce0a7c6b31b0588602511b,45
14dc602e5b6c68beba07283dc4bca363,2
14dc602e5b6c68beba07283dc4bca363,45
c8700b366b16159a1797c3e3bc6bda6e,2
c8700b366b16159a1797c3e3bc6bda6e,45
8f5252ada06cab86962edb03eb98175b,45
1d20a4801e82184d2484734c1bc9c6ee,2
1d20a4801e82184d2484734c1bc9c6ee,45
5f46273e95e377310fe43ab7a2127568,2
5f46273e95e377310fe43ab7a2127568,45
281afc334585571feed0d9b805ca3b3c,45
3a26d777e900fa1a907410a30a06923f,12
19902e7db476ac8cf57ffa4e341362de,2
d56cc3b8ee6b3b1a865f7bad7e908c8c,47
d56cc3b8ee6b3b1a865f7bad7e908c8c,45
1840219a7f219225e9c4868959e18271,5
33478a58892965ba1332080821d15037,2
3701cd9b0ad5afd88c474be2303390ca,45
265e81b64a92adbefb149ba1acbcaffd,2
265e81b64a92adbefb149ba1acbcaffd,45
5e9deec354a8fc9b8937933ba2113960,2
79927d4a9321033f5f7e18515fba2b38,45
24511afe95901c4e6e5f69eaf9798aa1,2
24511afe95901c4e6e5f69eaf9798aa1,50
af8989efbe99b373ebb69fe8f145aac5,45
5a3c1f57cbc9709abdb755b2d127ad17,2
904b608821bdc8dbf6c9d24bc3f7cc3c,2
904b608821bdc8dbf6c9d24bc3f7cc3c,12
72410db8cb003ae9ccae819293a6dfb4,2
72410db8cb003ae9ccae819293a6dfb4,12
72410db8cb003ae9ccae819293a6dfb4,45
6550b6d17d2769762d22109002312f46,5
73c68a223c49ef09696409cb8091597d,2
73c68a223c49ef09696409cb8091597d,45
34d9177f10029c26f5347976763e50f3,45
67ad87eaa198e1e3858e1f1cf349e0dc,45
0d7b4f84cdd48979f4e3c2f6bba1fac4,2
0d7b4f84cdd48979f4e3c2f6bba1fac4,47
0d7b4f84cdd48979f4e3c2f6bba1fac4,45
a40176f38d2279f897265d44cf369b23,2
a40176f38d2279f897265d44cf369b23,45
5e783f49ccc867fd95f4e802560aca1e,2
5e783f49ccc867fd95f4e802560aca1e,45
f98554f64901a73d03784afd100902a1,2
f98554f64901a73d03784afd100902a1,5
f98554f64901a73d03784afd100902a1,45
3ec99216850c58fb958b2ec5bcb0d2ad,2
7341960cfca5c1ff03fb292394f3ce25,2
d5d1a579ad8a7733803d6a477c34f121,2
d5d1a579ad8a7733803d6a477c34f121,12
d5d1a579ad8a7733803d6a477c34f121,45
5dd79958352dd27b9c1f88310450431c,47
5dd79958352dd27b9c1f88310450431c,50
5dd79958352dd27b9c1f88310450431c,45
506b41035d9b08de110ed9520a70e8bd,2
5fbf78afb3c2916aae49a0284fda3f12,2
e0f37682bcb91bec3dc7f14471cfea8b,45
9651b1559f58f6a4e21bc644380dd7b3,2
d98306f1f546e78a00bf9b655abededb,45
5980635622700a1dd8ffa986eeb8a594,45
a2370a7222c2f3a6d501e58811f5fc5f,2
a2370a7222c2f3a6d501e58811f5fc5f,47
4c91ef68af92d9c8024193f1b7301126,2
4c91ef68af92d9c8024193f1b7301126,45
2385f5921f0df9584353382203992b50,50
2385f5921f0df9584353382203992b50,45
98573f848f622d428dc72c2e3e3c55f5,45
1c3f6fa08c25a68cabde17c87effe405,2
5fc30a4489949931be99ed6507315adb,45
811e9a7c8975e7edfcf9f0dbee83d981,47
811e9a7c8975e7edfcf9f0dbee83d981,12
811e9a7c8975e7edfcf9f0dbee83d981,45
6dbcddca736b58b663833006cc84f345,2
6dbcddca736b58b663833006cc84f345,45
11584e7652c35a2393aa9babe2d5bfea,2
a260628b8173d59703d0d2f508f6195b,45
f5ca89cd36610bdb73d4aefb1cb6a38c,2
f5ca89cd36610bdb73d4aefb1cb6a38c,45
ca4baea130916dde141e00d42a151b65,2
81878d777fdf5e9e2a69541636a16997,2
81878d777fdf5e9e2a69541636a16997,45
96ae106fba1e7461a012926a222a582d,45
4a642221f74c862969bb7bec43ee83cf,45
339a22bc413fbcb8dedfa395e19ca291,2
339a22bc413fbcb8dedfa395e19ca291,12
5e00fcb276fca31bf20276c56f240003,2
5e00fcb276fca31bf20276c56f240003,45
fe4d14a700797ad3cc18c0190d5815d7,2
0ce3875f857ba2244559639440563080,2
0ce3875f857ba2244559639440563080,12
0ce3875f857ba2244559639440563080,45
76ae4d7f6ec0ee61008f9318ec9a62e8,2
76ae4d7f6ec0ee61008f9318ec9a62e8,47
76ae4d7f6ec0ee61008f9318ec9a62e8,45
f0eaf37e4e262fd07c22ccd484ce886d,2
7fae5351285c204d82dba32cb5e018ee,2
7fae5351285c204d82dba32cb5e018ee,12
7fae5351285c204d82dba32cb5e018ee,45
0fea5e1443c2a75fbe223860639b5118,12
2f3aa8f67911ad0fab569278bfe45b20,2
471c99b7fe84d79491d554826185b9f2,2
471c99b7fe84d79491d554826185b9f2,47
471c99b7fe84d79491d554826185b9f2,45
13e02fd3ac65db72daa5e088a2cb6c20,45
8c7300dfa1c7703bb2926560d81b3d74,2
78c5d59788e6d16773897869333fc3dd,2
78c5d59788e6d16773897869333fc3dd,47
78c5d59788e6d16773897869333fc3dd,5
78c5d59788e6d16773897869333fc3dd,45
9c08e4212a5acb5f60312ad9683ebc94,2
9c08e4212a5acb5f60312ad9683ebc94,12
172f45aec37c8ad1647b8d3c03a30e1c,45
0515908dfab9d84d0195b1334a2abedf,2
7b12043006a8ff0d3214664807f94b21,2
687404f05fcd48fe5b0ff342a012cb2a,2
dac2e63700dd3bce2182d29e45590413,12
dac2e63700dd3bce2182d29e45590413,45
7dba2ce8f262d2eb7c65abb0aba7c890,12
f45739e9e0e8ce119c0a46cd1db10b90,45
e809dd01e147f6658622dcbb0a6990d8,2
e809dd01e147f6658622dcbb0a6990d8,45
56f4ff1ee42c32f765b873fd1c3e4d03,47
56f4ff1ee42c32f765b873fd1c3e4d03,45
6e0d6cc98eabd6f08fd22029fcac2127,2
255f149273b50669041c592a46d046d9,2
ca04a2b3f30bbd3ac317f92c484ac087,12
ca04a2b3f30bbd3ac317f92c484ac087,45
f7d4cdbfb1dbb6b723d2b49e80b9dcb9,2
f296ede794b8aecc8fad916bb3c64565,2
f296ede794b8aecc8fad916bb3c64565,12
f296ede794b8aecc8fad916bb3c64565,45
4cf57ec28605e3903259cd7357b37846,45
8b702cfe8c94b1410f37689518190843,2
8b702cfe8c94b1410f37689518190843,47
8b702cfe8c94b1410f37689518190843,45
6869d90d880a6c14d03d6860a231c29d,45
c730bb2212bf22328a0aba29cbe2aa3f,2
c730bb2212bf22328a0aba29cbe2aa3f,45
3a90c77c1697a1546ea99ecfdf6caf26,2
54912958c0dd2e0cd499cb134c3762ca,2
54912958c0dd2e0cd499cb134c3762ca,45
f3908b313586c585d021ac4ca87960f3,2
81df9ae8e85fef4d98b0ff8f7d55b62a,12
495de46a98d5fe71258522be61aaf2cf,12
495de46a98d5fe71258522be61aaf2cf,45
dfe1c80320a68cc39ab2210c7c829140,45
2aec0678da3f89ddabce8872e17e24fc,2
acb09a18747cdd83e061a4775cf3decf,47
acb09a18747cdd83e061a4775cf3decf,50
acb09a18747cdd83e061a4775cf3decf,45
cd1eb583b4a2c6f7ab6b2d6a7f5b16d0,12
c51b7b438d5608ce2568b47c3bce64c3,45
65f1d623e74ed23073497bc1f534cf14,45
1e1f5151b68d5091f58046145169b161,2
94170ad32604810da8078f1fdbc2b6b5,2
94170ad32604810da8078f1fdbc2b6b5,45
384956107cd9767a4c2e317169a26994,2
0bc51471e391565ab08dab34833f3b82,45
0b4279158672c5f8f3adf9068e0da409,2
033655f27acb710024fa5b995f99e494,2
033655f27acb710024fa5b995f99e494,45
f87b10260f9af07e16367ffff2a9a3a6,2
4bc28a86a100aad449ab24417022fb4f,2
4bc28a86a100aad449ab24417022fb4f,12
4bc28a86a100aad449ab24417022fb4f,45
aef1768bf07d632e672c9ef582bfcfde,2
a70dd1456f1a40a928251e30ef3515c7,2
a70dd1456f1a40a928251e30ef3515c7,45
d7839c8303baf118f6bc2ad1234d7471,45
55cb607d1eb24215ce7f3eea8aa1e192,2
a156fc5a1fe321b7c8450208a22977be,2
5e50d9aa64d52594ea44b8708c2f607b,2
5e50d9aa64d52594ea44b8708c2f607b,12
5e50d9aa64d52594ea44b8708c2f607b,45
b48cfc1e88dde29f631d22a7b6675d49,2
4bfe43856c1be280e6d6b517db7169f6,45
faa28548a976b41a6261f64b7d3e931c,2
faa28548a976b41a6261f64b7d3e931c,47
faa28548a976b41a6261f64b7d3e931c,45
39873bc6679d7a6349c92cd7c9d974ea,2
2c9e2584c14f9faaeb4e8898356f60a2,5
2c9e2584c14f9faaeb4e8898356f60a2,45
92fb53ae3a0c86da0291dffb23c19acf,2
c7f4c574548d30eba5a929b39e1d91af,2
e79d0d2eff2f3256e4daf8c87a333f67,2
06028c483eee8f3314c88c98473cb40d,2
06028c483eee8f3314c88c98473cb40d,12
06028c483eee8f3314c88c98473cb40d,45
88cb019630bb34af8bcd0ec869efa5ea,2
308eda2529595315dabbb7d8b70ec118,12
02af8fce4f1ad2093d7a1a5bb69fb57a,45
910ab6e944476e2718a001a41edb2a70,45
dc7b41eb400599c5605c3b5ea9fffd00,2
02768dcb7bf29292eec5a74dd6f9f87c,45
8e5b60e4ffd005a4abd448f097c6d9f8,45
6387b78a7b416b264b811a974d11e1a5,2
6387b78a7b416b264b811a974d11e1a5,45
d12a6bfd54d4ebf731b4bd7db4aef9af,2
6a99f13bb399edf89cca8df945b6d213,45
624e3d991e4929cb0d46ea889896a1e0,2
51f9bb2a7a79533d2ee5fc8754655dcc,45
badab6ead11498dc0a547addb1b009bf,2
badab6ead11498dc0a547addb1b009bf,47
badab6ead11498dc0a547addb1b009bf,45
57398f986137ae8c3f9641ba73f4eb2d,2
18a1fe0fa55873f86f4bfe25c36967ca,45
fea2a187acf02c8842caa700acdbf716,45
df040b75da0930bb29ed890ed91de952,45
a5fff90bb0a231482d0c6de5a295b4ac,2
a5fff90bb0a231482d0c6de5a295b4ac,45
4f821e13d95d3a13036657f97457923e,12
2327a466f6c0727820eb3c3b39358847,2
b6a873f982c468fe021b24ea75a1a3f5,2
b6a873f982c468fe021b24ea75a1a3f5,45
cf7196239f8e762e7b806a0e9b6cb804,45
c97401c08d8298cfbf9d424c356848f5,50
b5538ce6f5ee64cbc724580efe60b347,45
435e5e4ab7c11dc05b7938b89c4c2880,2
dac7480378915f86c4a9fabbcbabe50b,45
4d8a1ee22e141a3d7191a3b20d1d80dd,45
e1f96f96f5b013d01f3ab41e3718d5e7,47
e1f96f96f5b013d01f3ab41e3718d5e7,45
8403a1e8d6e1087868f96c5866d62661,2
8bb240add69ce440e8e1e24ea65fe835,2
8bb240add69ce440e8e1e24ea65fe835,12
8bb240add69ce440e8e1e24ea65fe835,45
e14c2b136639217081a9ede4a7341d53,5
e14c2b136639217081a9ede4a7341d53,45
f80fbfb6e687d25d3fd7c60858047770,2
f80fbfb6e687d25d3fd7c60858047770,45
bcdeae8944e7fd909cde519469e82cf4,45
30498c029cea3c727ed4966ca5d93070,12
39852d660e1fb623caf0ecaed957c46d,2
39852d660e1fb623caf0ecaed957c46d,45
0c8839f93d7f4649d628bfb75ac793d5,2
0c8839f93d7f4649d628bfb75ac793d5,12
0c8839f93d7f4649d628bfb75ac793d5,45
f4bc70513f62a01a399af79f66d89614,2
f4bc70513f62a01a399af79f66d89614,47
f4bc70513f62a01a399af79f66d89614,45
9cf9bfee3c016507f39a5527cfafc62c,2
443bb1d1b6fa74744a508b934f9e7ee3,12
2080d6364ee743feec892e25bbe27814,45
342579f0ca7d549eb47dcf9a15650baf,5
342579f0ca7d549eb47dcf9a15650baf,45
dc509ba7d3451854783fe335cb077d8d,12
047197c6625748f7bd70093da7a70dbf,2
047197c6625748f7bd70093da7a70dbf,12
047197c6625748f7bd70093da7a70dbf,45
23a097a8b425e36b7cf62c09e3e9aed4,47
23a097a8b425e36b7cf62c09e3e9aed4,50
23a097a8b425e36b7cf62c09e3e9aed4,45
dd682217b048b64ef8c92d6a7801c6ed,2
dd682217b048b64ef8c92d6a7801c6ed,45
40f09742395a669a3a644a3a1a86b6d3,2
29d04a806897ef2adb5353d0fa40980f,2
f3093386a98aa0d5191159aea764034e,12
59158e9880d6a6df982c302d82daaadb,45
b0ab07c73020fb93ff15471f88a03037,2
01e75d90ecce6e1487ae40890f94d43b,2
cef14a2502d0ec0f022b691cd403526d,45
61173c90a4f761cdc1908cc2afa61a00,2
20720c9590ffc412742b4bd358bfe48e,2
20720c9590ffc412742b4bd358bfe48e,47
20720c9590ffc412742b4bd358bfe48e,45
627d8d6d1b9291240e3b024de2686230,2
cffd24475150b252edf574509cace3e1,2
d3198c2ca27ba0700a09e16923765bac,2
641cfbef8c803cfc5a9a5878fcf2743a,45
f049bb6aa68bf9e623d33270958eb32c,45
c6c01ec65ff7c8d7bacf03681ec9aa1f,2
bcbe4e0333792af97d49d4871940c2e3,2
bcbe4e0333792af97d49d4871940c2e3,47
525ae202c0a429bb6f9c6394079c77a2,2
debec4d4bd9fd8c8a4d4d5fb981d546a,12
903892d4fedbb18d5aba8f1d95ff1f9c,2
903892d4fedbb18d5aba8f1d95ff1f9c,12
903892d4fedbb18d5aba8f1d95ff1f9c,45
46f420685c909e62f8008fc261127e15,2
46f420685c909e62f8008fc261127e15,45
83dfef7120028352c3a42f51dd1e6f37,2
83dfef7120028352c3a42f51dd1e6f37,45
9fc768e3286062f739b198091f1dc5b0,2
9fc768e3286062f739b198091f1dc5b0,47
9fc768e3286062f739b198091f1dc5b0,45
8658f3eeada42bd48e009a117ca872a1,45
4693098afa24f1ad2b0b05f024c72ed7,2
bc1cd179e358da0f2ea48e242027c97d,45
f5927ad02686bda7ce633977727a8d0e,2
959f93105f8cdf8df575f432617657fc,2
959f93105f8cdf8df575f432617657fc,47
959f93105f8cdf8df575f432617657fc,45
75f60888c2d90329aeb6c7f400eb43b9,45
2ceafdad48b5bccf0ff584da328695a2,2
c7deaf797012effb003bc9249ebe8d8b,45
c1fcd3bfed54532a0f9772d42c0eb352,2
af976f84117ba06052ecdac8b55dfa07,12
9e9471409d1d05e923b9476e33c63865,2
9e9471409d1d05e923b9476e33c63865,45
9d780e5946c32dfde226f326ba511689,2
7f62fc7803206f56b902c0d0e382e793,2
f2105df211ecf0a62b56d2a70df6164c,2
c50d4cd7ba2f59b8ed70309e6a990343,2
7fe9b309f401e83582921c858a76d740,2
1364aebf2d834245e0f0149678fbca40,45
d2d0e67f75cadc4ce075e228642a50c4,2
d2d0e67f75cadc4ce075e228642a50c4,47
8dfec7ac9c347bdeab49f52649c8af9a,2
8dfec7ac9c347bdeab49f52649c8af9a,45
0f1bda16401083e4a5dae54c7f2831f6,2
94c76be6901bb723144e8934778bbbe6,2
94c76be6901bb723144e8934778bbbe6,45
77ac8e6359433f613a6261dff636036d,2
826e7680954ad619a81dfa11202d5778,47
826e7680954ad619a81dfa11202d5778,50
826e7680954ad619a81dfa11202d5778,45
ec8e43ab2f66eb42304e6f7f7a8571ec,2
ec8e43ab2f66eb42304e6f7f7a8571ec,45
342478537d6774e059034b30742dd208,2
0626decc4587fe764344c003425a2b80,2
0626decc4587fe764344c003425a2b80,45
254110d147f564078797844f3cbb40f4,2
254110d147f564078797844f3cbb40f4,45
f101f03ff171c656bb57765e7869ee08,45
9f31238965b1b91043afe500d5478da3,2
9f31238965b1b91043afe500d5478da3,50
83944c4d1de2d2a5791510bb2e91a48c,45
56fbbaa84e9f14debf0f01e4c9c4d796,2
56fbbaa84e9f14debf0f01e4c9c4d796,45
f3cdbd5b79ae8f00ac80fd986ed75cec,2
638b4f93616ad9dbe55f70f9751b3a69,45
7dc7dfb611a97b89dcdc6876004b937d,2
7dc7dfb611a97b89dcdc6876004b937d,47
7dc7dfb611a97b89dcdc6876004b937d,45
ae256f943ecb4ad27c8a0d616f473fe0,2
ae256f943ecb4ad27c8a0d616f473fe0,45
a19db9364739fdab78411055c29df354,2
a19db9364739fdab78411055c29df354,47
a19db9364739fdab78411055c29df354,45
8c3f38e14c8c412bb95d564e37865ec1,2
901ea08b30f5af43b3da90511ece62ff,5
901ea08b30f5af43b3da90511ece62ff,45
88125b7b9dbf5c17fa327b371c89c9a3,2
6240c3492e6ef1637500a4d312b42bdb,2
6240c3492e6ef1637500a4d312b42bdb,45
7e70fd47fb304b323258547d737f7593,2
7e70fd47fb304b323258547d737f7593,45
